chr	start	end	strand	pvalue	qvalue	meth.diff
NW_017179316.1	762000	763000	*	4.91355488675788e-20	6.79570945728412e-15	4.93268538710082
NW_017179946.1	294000	295000	*	1.52939007855524e-15	1.05761417754022e-10	-4.81382621225189
NW_017149745.1	90000	91000	*	4.74738598186891e-15	2.18862965530387e-10	-6.36951285468744
NW_017153562.1	149000	150000	*	6.47548153839824e-15	2.23898440869956e-10	-5.7368358997176
NW_017137284.1	67000	68000	*	1.05527573950525e-14	2.9190056845911e-10	-5.29763279556364
NW_017180369.1	64000	65000	*	6.28694760215622e-14	1.39670182422591e-09	-7.77910907025499
NW_017154212.1	9000	10000	*	7.06907760232302e-14	1.39670182422591e-09	-8.90230567208084
NW_017179946.1	290000	291000	*	3.47523609915628e-13	6.0080469664079e-09	-3.06861640391373
NW_017158043.1	545000	546000	*	4.37976023072374e-13	6.73049207900366e-09	-7.39665457714268
NW_017148113.1	26000	27000	*	1.48417669087715e-12	1.87375873202795e-08	-5.54070553996204
NW_017133406.1	442000	443000	*	1.49027825210243e-12	1.87375873202795e-08	4.7129668235154
NW_017176301.1	298000	299000	*	7.64422103496805e-12	8.8103057728637e-08	-9.13535235993885
NW_017176894.1	361000	362000	*	1.02570365392942e-11	1.09123312676318e-07	-5.97770011297269
NW_017136308.1	1662000	1663000	*	2.40275926102964e-11	2.21574681766667e-07	-5.34387630269648
NW_017144747.1	270000	271000	*	2.40310309148693e-11	2.21574681766667e-07	-3.96602087978737
NW_017179316.1	686000	687000	*	7.08362741406781e-11	6.12314746134607e-07	2.53863293999498
NW_017180369.1	77000	78000	*	7.57983305988336e-11	6.16665582991841e-07	-3.08537431918806
NW_017162322.1	3469000	3470000	*	9.12165319564464e-11	7.00874150028067e-07	-10.9564364681265
NW_017180576.1	956000	957000	*	1.46275343271701e-10	1.06477174024725e-06	2.70389439094432
NW_017138679.1	0	1000	*	2.31462728250013e-10	1.60062672304378e-06	-2.32731844638156
NW_017156169.1	96000	97000	*	3.24649237303985e-10	2.13812988287193e-06	-4.25162004109373
NW_017136308.1	1173000	1174000	*	4.18930328439161e-10	2.55172394506241e-06	-5.38657230687349
NW_017167275.1	52000	53000	*	4.24348365672144e-10	2.55172394506241e-06	-5.6842579385932
NW_017176894.1	791000	792000	*	4.75716534572595e-10	2.74142264569483e-06	-4.33934961952728
NW_017148872.1	161000	162000	*	5.77781122022941e-10	3.19640889389744e-06	-7.07275298434498
NW_017136637.1	255000	256000	*	6.04985197884828e-10	3.21818044911988e-06	-3.95542151787813
NW_017167275.1	131000	132000	*	1.03194583475512e-09	5.28606050019046e-06	3.2137643282201
NW_017156497.1	17000	18000	*	1.37537886895321e-09	6.7936521684153e-06	-5.19616139930907
NW_017136637.1	476000	477000	*	1.58262798581767e-09	7.46843596338853e-06	-6.00122356809183
NW_017171239.1	543000	544000	*	1.61998847603816e-09	7.46843596338853e-06	1.19864714412619
NW_017167275.1	12000	13000	*	2.17158409030565e-09	9.4944934074408e-06	-7.05573485466466
NW_017148113.1	49000	50000	*	2.22094403974021e-09	9.4944934074408e-06	5.82209463433111
NW_017133727.1	636000	637000	*	2.2654096492762e-09	9.4944934074408e-06	0.537205542765362
NW_017156497.1	27000	28000	*	3.39221514455348e-09	1.37988680833956e-05	-4.94047606349125
NW_017179316.1	911000	912000	*	3.87964303799529e-09	1.53307257703118e-05	1.58543905500038
NW_017180576.1	220000	221000	*	4.56123443369479e-09	1.75234205808274e-05	-5.45121609023742
NW_017176894.1	739000	740000	*	5.30620576679021e-09	1.96394778531295e-05	-5.62689576575787
NW_017176894.1	1107000	1108000	*	5.39603232515617e-09	1.96394778531295e-05	-5.83317860952443
NW_017164740.1	1000	2000	*	5.70084846077441e-09	2.02168682517662e-05	-8.87147539560225
NW_017180576.1	416000	417000	*	5.93604805163128e-09	2.05246806095928e-05	-5.84502471628832
NW_017177130.1	75000	76000	*	7.71443816246417e-09	2.60231243264934e-05	-8.02329947404148
NW_017179105.1	78000	79000	*	9.25314758878524e-09	3.04704725852797e-05	-3.89057583258386
NW_017145072.1	95000	96000	*	1.04979022237408e-08	3.37654901961406e-05	-8.6079620479186
NW_017156169.1	253000	254000	*	1.38907406935477e-08	4.36628136929325e-05	-2.41338096365248
NW_017176565.1	293000	294000	*	1.76877674207041e-08	5.3252059771349e-05	2.50159966600425
NW_017180576.1	458000	459000	*	1.77114962426663e-08	5.3252059771349e-05	-1.10737864128715
NW_017176894.1	632000	633000	*	1.83982135246721e-08	5.41398175733765e-05	1.4172200459786
NW_017181113.1	447000	448000	*	1.89464919522783e-08	5.45916930773871e-05	-2.7966888404665
NW_017176396.1	1108000	1109000	*	2.33451810324136e-08	6.58931329803021e-05	1.10151446945736
NW_017173655.1	465000	466000	*	2.76668010384929e-08	7.65293339764208e-05	-8.00090314401833
NW_017136308.1	1664000	1665000	*	3.36671089202107e-08	9.13008117984901e-05	-4.2141004278711
NW_017180576.1	335000	336000	*	4.91978496263796e-08	0.000130852422802992	1.80861564538323
NW_017136308.1	1263000	1264000	*	5.22173959288358e-08	0.000136263120842135	-8.47500107568522
