chr	start	end	strand	pvalue	qvalue	meth.diff
NW_004582011.1	7953500	7954000	*	8.52062792822911e-28	2.19602229661198e-22	17.1972342451859
NW_004581724.1	1771000	1771500	*	1.37509447843072e-24	1.77201619412191e-19	20.676476173101
NW_004582014.1	7138000	7138500	*	3.48912186407909e-24	2.86131156698313e-19	18.1518941334584
NW_004581687.1	79000	79500	*	4.67363908657185e-24	2.86131156698313e-19	21.6094127021482
NW_004581830.1	94000	94500	*	5.55098445189176e-24	2.86131156698313e-19	19.0199794419549
NW_004582014.1	7112500	7113000	*	1.23262277297932e-22	5.29473319645518e-18	32.2488703510601
NW_004582014.1	7129500	7130000	*	8.11827370660848e-22	2.98903357490265e-17	20.5150068212824
NW_004581831.1	60000	60500	*	1.59484650564273e-21	5.13799938743636e-17	12.835248237182
NW_004582014.1	7113000	7113500	*	3.27704223733223e-19	9.38436029824448e-15	19.9733199445601
NW_004582021.1	813000	813500	*	4.70467638308324e-19	1.21253671943188e-14	18.8874347679986
NW_004581708.1	1754500	1755000	*	1.13874258676992e-18	2.66807492647922e-14	32.9716837511418
NW_004582034.1	1764000	1764500	*	3.74313547357097e-18	8.03932236414949e-14	20.2430919902064
NW_004582035.1	3484500	3485000	*	3.45975025339518e-17	6.85909063290203e-13	10.3029485215872
NW_004582014.1	7138500	7139000	*	6.14588600545446e-17	1.13141415784453e-12	16.0958274615526
NW_004582014.1	7080500	7081000	*	1.47451930552449e-15	2.53352006369448e-11	36.0233297985154
NW_004582011.1	7961500	7962000	*	3.88122953699259e-15	6.25193550382805e-11	18.341376901323
NW_004581726.1	565500	566000	*	5.57374064723496e-15	8.43441522650894e-11	23.7945061474473
NW_004582009.1	1735500	1736000	*	5.89063805438895e-15	8.43441522650894e-11	13.0885282415129
NW_004581686.1	3465000	3465500	*	2.41710122621133e-14	3.2787354904373e-10	15.1621811205039
NW_004582035.1	3006000	3006500	*	3.20793487764719e-14	4.13390690024918e-10	20.7181208053691
NW_004582021.1	828000	828500	*	5.39380567058981e-14	6.61974323957128e-10	19.5098674521355
NW_004582014.1	7130000	7130500	*	5.74762741425448e-14	6.73334815474652e-10	18.9019353042187
NW_004582019.1	2202000	2202500	*	6.19018543109614e-14	6.93650920185941e-10	35.0199272223185
NW_004581585.1	500	1000	*	8.62293555053567e-14	9.25995854351313e-10	20.6703150912106
NW_004581685.1	189500	190000	*	3.69967781448325e-13	3.79415060359259e-09	32.9149706015378
NW_004582034.1	1764500	1765000	*	3.8275667183144e-13	3.79415060359259e-09	17.6610978520286
NW_004582021.1	1889500	1890000	*	4.31959873442677e-13	4.12329858572932e-09	22.770476833287
NW_004582009.1	5537000	5537500	*	6.40603433369293e-13	5.76547613531121e-09	27.8410311493018
NW_004581750.1	261500	262000	*	6.48736050887095e-13	5.76547613531121e-09	29.4421328401911
NW_004581831.1	60500	61000	*	1.54597458184325e-12	1.2977951848712e-08	8.47146859989326
NW_004582009.1	2445000	2445500	*	1.56099930017218e-12	1.2977951848712e-08	8.06247198090461
NW_004582173.1	8500	9000	*	2.58205261446417e-12	2.07960212856015e-08	19.2318197336975
NW_004582019.1	2794000	2794500	*	4.40331472815814e-12	3.43899015050746e-08	35.6017283009277
NW_004582333.1	4500	5000	*	9.909906001854e-12	7.51200316134835e-08	30.0082417582418
NW_004582020.1	4353000	4353500	*	1.39269384025824e-11	1.02554035464543e-07	33.9654762847415
NW_004582009.1	2350000	2350500	*	1.96535746697509e-11	1.40703271801236e-07	38.3183568677792
NW_004582027.1	1592500	1593000	*	2.06529633074296e-11	1.43861900523831e-07	22.5989736070381
NW_004581691.1	1042500	1043000	*	3.37454262223973e-11	2.2887400286651e-07	27.6720271305109
NW_004581701.1	524500	525000	*	3.6255035593717e-11	2.39590102197269e-07	17.3697541633005
NW_004582010.1	1422000	1422500	*	4.02746097386745e-11	2.59499480902275e-07	5.81047370320203
NW_004582009.1	10974500	10975000	*	4.39604235098743e-11	2.76339619308457e-07	18.3924523833689
NW_004582028.1	2292500	2293000	*	4.83894732449061e-11	2.91760028790901e-07	26.9292091836735
NW_004581686.1	3744500	3745000	*	4.86775940755056e-11	2.91760028790901e-07	33.8697017268446
NW_004582014.1	7112000	7112500	*	5.26820900230905e-11	3.0858546325169e-07	13.6810813929748
NW_004615984.1	0	500	*	8.2252476491001e-11	4.71087534985703e-07	25.7140800016457
NW_004582030.1	1829500	1830000	*	8.93092534128017e-11	5.00384410939524e-07	44.3882513129741
NW_004582023.1	335500	336000	*	9.14431540439277e-11	5.01439432519654e-07	29.1525423728814
NW_004581681.1	2268000	2268500	*	1.03042522225425e-10	5.53274159614467e-07	26.2610577827969
NW_004582027.1	1593500	1594000	*	1.29486767159806e-10	6.81074236317718e-07	15.2306632611588
NW_004582025.1	1760500	1761000	*	1.49880261304419e-10	7.72573097708165e-07	20.2475032566218
NW_004582173.1	14000	14500	*	1.67390540688606e-10	8.40857508824116e-07	21.9789407086045
NW_004581757.1	230500	231000	*	1.69652633850248e-10	8.40857508824116e-07	11.3339762134362
NW_004582078.1	34500	35000	*	1.81385153110541e-10	8.82045544017217e-07	34.032634032634
NW_004581728.1	528000	528500	*	2.18116032245634e-10	1.04030924568347e-06	29.7009833433675
NW_004604014.1	0	500	*	2.22003593248692e-10	1.04030924568347e-06	3.03417692484135
NW_004582013.1	1069500	1070000	*	2.28798338424414e-10	1.05300390844763e-06	24.7359486986043
NW_004582036.1	2522500	2523000	*	2.38199114589183e-10	1.07703652392258e-06	31.2298367386841
NW_004582026.1	5156000	5156500	*	2.44781594940243e-10	1.08771698602349e-06	32.2615719167443
NW_004581742.1	1331500	1332000	*	2.68263603469733e-10	1.1718577223659e-06	12.5733698070427
NW_004582013.1	2243000	2243500	*	2.94677776503677e-10	1.26578888506208e-06	22.5929682217715
NW_004582016.1	6477000	6477500	*	3.02721068279006e-10	1.27902182795793e-06	28.4515331441208
NW_004582027.1	1592000	1592500	*	3.93383996143231e-10	1.63527253325407e-06	10.4438178780284
NW_004581679.1	86000	86500	*	4.07056872377283e-10	1.66525093388338e-06	17.1683067092652
NW_004582020.1	4467000	4467500	*	4.22134899876921e-10	1.69995109976825e-06	20.7389428263215
NW_004582024.1	859500	860000	*	4.48774668999588e-10	1.75277026673562e-06	21.6921751017861
NW_004582014.1	5397000	5397500	*	4.48852645271796e-10	1.75277026673562e-06	21.6624998703279
NW_004582023.1	1895500	1896000	*	4.68136598862888e-10	1.79297411157829e-06	26.8969077002487
NW_004581720.1	670500	671000	*	4.73061699465774e-10	1.79297411157829e-06	32.6609750758358
NW_004582021.1	805500	806000	*	5.00546140663711e-10	1.84922389169618e-06	5.60084521626893
NW_004581755.1	302000	302500	*	5.02252829263661e-10	1.84922389169618e-06	21.3065722156631
NW_004581739.1	1372500	1373000	*	5.65077988882841e-10	2.05123390356844e-06	13.5852879891419
NW_004582014.1	7136500	7137000	*	6.46955982165387e-10	2.31583375878576e-06	17.4702224322554
NW_004581752.1	454000	454500	*	6.65247322874022e-10	2.34868848932906e-06	19.3180625983564
NW_004581698.1	2384000	2384500	*	9.18316566817419e-10	3.19834893952842e-06	27.3550724637681
NW_004582026.1	1329500	1330000	*	9.71751391043306e-10	3.3393277889373e-06	25.6984063211464
NW_004582021.1	809500	810000	*	1.03134530875281e-09	3.49748329738362e-06	12.2305318138651
NW_004582023.1	2586500	2587000	*	1.05886646585005e-09	3.54417871687976e-06	33.2147852147852
NW_004582008.1	3920000	3920500	*	1.19271834001519e-09	3.94101818267584e-06	36.2261268143621
NW_004582031.1	3987000	3987500	*	1.21186420948935e-09	3.95359348255969e-06	17.4261014746089
NW_004582008.1	11059000	11059500	*	1.45469738890702e-09	4.6864913122767e-06	41.380266075388
NW_004581723.1	146500	147000	*	1.63371139038284e-09	5.19822965018175e-06	24.4640088593577
NW_004581715.1	837000	837500	*	1.82414785555295e-09	5.7333879398661e-06	22.5009397318632
NW_004582014.1	280500	281000	*	1.93901130529701e-09	6.02098288643286e-06	28.030303030303
NW_004581774.1	249500	250000	*	2.06063275372823e-09	6.32246533051308e-06	21.2758811443022
NW_004581722.1	582500	583000	*	2.16723915219066e-09	6.5713266542017e-06	15.0090494671945
NW_004582021.1	1340000	1340500	*	2.2413609334312e-09	6.71704860201531e-06	28.5434529480258
NW_004582023.1	4533000	4533500	*	2.30763097388481e-09	6.83616050567092e-06	36.4912280701754
NW_004581698.1	1982000	1982500	*	2.34526031621035e-09	6.86291745564321e-06	41.5750915750916
NW_004581718.1	1391000	1391500	*	2.3699197383557e-09	6.86291745564321e-06	28.021978021978
NW_004581701.1	2654500	2655000	*	2.71046374431713e-09	7.76186771785634e-06	27.4726245143059
NW_004581715.1	1379000	1379500	*	2.84052432710968e-09	7.93758346233702e-06	29.8928238583411
NW_004582008.1	8819500	8820000	*	2.86248443732732e-09	7.93758346233702e-06	30.4446640316206
NW_004581696.1	21000	21500	*	2.86421826206637e-09	7.93758346233702e-06	16.2603930461073
NW_004582026.1	5328500	5329000	*	2.89754084910459e-09	7.94450527362362e-06	33.29375
NW_004582014.1	1992000	1992500	*	3.30437344693658e-09	8.96459476056905e-06	35.0732202406844
NW_004582145.1	4500	5000	*	3.34373688597393e-09	8.97689213930483e-06	12.3183353376148
NW_004582019.1	2795000	2795500	*	3.41546691447158e-09	9.07493435941669e-06	28.9688759516346
NW_004582032.1	654000	654500	*	3.45445769171851e-09	9.08487479409931e-06	4.53920315256002
NW_004582011.1	3110500	3111000	*	3.82030236225746e-09	9.9455243809469e-06	5.20452159377007
NW_004582021.1	813500	814000	*	3.96002366762365e-09	1.02061729985903e-05	11.3421774028203
NW_004582029.1	1456000	1456500	*	4.0473241169422e-09	1.03278935988132e-05	6.24704046893925
NW_004582023.1	5370500	5371000	*	4.69967807928632e-09	1.18749853538178e-05	22.9340089274943
NW_004581692.1	749500	750000	*	4.79714177068315e-09	1.20035711953198e-05	34.5595595595596
NW_004581712.1	33000	33500	*	4.86896119454123e-09	1.20661332738786e-05	34.9122276029056
NW_004582030.1	1829000	1829500	*	4.94347758075548e-09	1.2134123583136e-05	17.6891181229773
NW_004581808.1	92000	92500	*	5.98426502189932e-09	1.45502380053333e-05	29.0588087459161
NW_004582014.1	7136000	7136500	*	6.07782683835837e-09	1.46396161212337e-05	13.8667452322879
NW_004581681.1	1280000	1280500	*	6.85081057600316e-09	1.63487046458737e-05	19.8230946322549
NW_004582021.1	1890000	1890500	*	7.97464003813857e-09	1.88560071793454e-05	20.9742820641004
NW_004581723.1	357500	358000	*	8.46670230921498e-09	1.98374912852403e-05	40.3409090909091
NW_004581739.1	1297000	1297500	*	8.54610334563816e-09	1.98431358424693e-05	21.7894835154572
NW_004581739.1	1373000	1373500	*	9.03220756875725e-09	2.07845693664286e-05	18.1836888675492
NW_004582024.1	71500	72000	*	9.41389354958938e-09	2.1471183499416e-05	34.0023690444854
NW_004582021.1	1895000	1895500	*	1.00465843431913e-08	2.27132210313789e-05	30.7581918201387
NW_004582016.1	4010000	4010500	*	1.15129917829229e-08	2.5802126392532e-05	26.2026002166847
NW_004582034.1	4027500	4028000	*	1.18436470527406e-08	2.63143478554382e-05	28.7628567289584
NW_004582021.1	2089500	2090000	*	1.22886894120584e-08	2.70697877218083e-05	21.1889301175015
NW_004581693.1	2498500	2499000	*	1.2609644181616e-08	2.75413971917739e-05	34.4877675840979
NW_004582055.1	27500	28000	*	1.33792183305843e-08	2.89766999309049e-05	28.3514978262164
NW_004581684.1	3024000	3024500	*	1.48625285395476e-08	3.19210081813593e-05	26.6704559808008
NW_004624348.1	1000	1500	*	1.5200607353512e-08	3.23773063523598e-05	27.3161764705882
NW_004582023.1	855500	856000	*	1.58809355679042e-08	3.33958576358836e-05	28.6624203821656
NW_004581786.1	134000	134500	*	1.60037970325599e-08	3.33958576358836e-05	33.2806324110672
NW_004581726.1	200500	201000	*	1.6067530841837e-08	3.33958576358836e-05	23.627042057699
NW_004581706.1	288000	288500	*	1.64288884678673e-08	3.38737526744571e-05	19.9199041991401
NW_004581784.1	348000	348500	*	1.72769000064555e-08	3.52711888495693e-05	26.9482496194825
NW_004582015.1	613000	613500	*	1.73803562965264e-08	3.52711888495693e-05	27.0854967116649
NW_004581725.1	1469500	1470000	*	1.86840178429748e-08	3.76205766089409e-05	29.4440422207827
NW_004582009.1	6402500	6403000	*	1.90691160475933e-08	3.80983349234075e-05	24.5685071574642
NW_004581687.1	79500	80000	*	2.09976356646845e-08	4.1628636621788e-05	20.4183920022276
NW_004582020.1	4267000	4267500	*	2.15518919664867e-08	4.24013075838276e-05	36.4710848459265
NW_004581684.1	1958500	1959000	*	2.18385848489298e-08	4.26398536290329e-05	15.7658864868084
NW_004582029.1	91500	92000	*	2.2100270005529e-08	4.28263520366578e-05	23.4275318979266
NW_004582021.1	807000	807500	*	2.28226271663748e-08	4.33408174867751e-05	20.3624192059095
NW_004581680.1	4523000	4523500	*	2.28601088302361e-08	4.33408174867751e-05	35.5637657361795
NW_004581825.1	80000	80500	*	2.29093426725762e-08	4.33408174867751e-05	21.1314803863592
NW_004582026.1	418000	418500	*	2.30384110059984e-08	4.33408174867751e-05	30.0055555555556
NW_004581808.1	92500	93000	*	2.48632398021826e-08	4.64348210554702e-05	23.6462093862816
NW_004581692.1	442500	443000	*	2.50646314821318e-08	4.6474172688279e-05	35.3319367189193
NW_004581740.1	843500	844000	*	2.57053898480379e-08	4.73218051574202e-05	34.324236517219
NW_004581789.1	574500	575000	*	2.81962123902967e-08	5.15390969322938e-05	43.9120188531029
NW_004582010.1	737000	737500	*	2.90411359629788e-08	5.27096824308917e-05	29.6333798882682
NW_004581834.1	50500	51000	*	2.9680359274325e-08	5.34931607957195e-05	29.5142352850894
NW_004581695.1	15000	15500	*	3.00084891010953e-08	5.37089647721238e-05	27.0673486786019
NW_004581684.1	198500	199000	*	3.27228545774637e-08	5.8049451846071e-05	25.3480126889345
NW_004581714.1	203500	204000	*	3.2884090512944e-08	5.8049451846071e-05	12.9597301496744
NW_004624562.1	2000	2500	*	3.42477120869745e-08	6.00453489492571e-05	17.6540955163912
NW_004582021.1	828500	829000	*	3.52539551789829e-08	6.13919285762489e-05	20.699833041819
NW_004582020.1	6263000	6263500	*	3.64538008983954e-08	6.30553140117151e-05	26.889400921659
NW_004582016.1	5731500	5732000	*	3.86057527372443e-08	6.63324303502731e-05	17.3241349248927
NW_004582035.1	2689500	2690000	*	3.91140779451828e-08	6.67607633094632e-05	37.1186739552107
