chr	start	end	strand	pvalue	qvalue	meth.diff
NW_018387113.1	121520	125241	*	1.76626283056472e-46	2.29086430048887e-41	-9.97799970712053
NW_018388258.1	16927	17211	*	2.11082932047093e-31	9.12590404820246e-27	-13.7082310516138
NW_018388258.1	16927	17211	*	2.11082932047093e-31	9.12590404820246e-27	-13.7082310516138
NW_018384992.1	405403	408893	*	4.62694326840331e-23	1.50030037581998e-18	-1.66744612325376
NW_018385723.1	298140	299426	*	1.37854295094789e-20	3.57597383398189e-16	-1.54820890010463
NW_018386840.1	779340	780947	*	8.65895756102433e-20	1.87179548561832e-15	-7.23584077994609
NW_018387938.1	61377	62300	*	2.26009241602627e-18	4.18766751235094e-14	-5.23415490787765
NW_018385098.1	1640745	1641680	*	2.7818764447449e-17	4.51015933568577e-13	-4.85793810020448
NW_018384557.1	207817	209229	*	5.34419711117941e-17	6.46619872376093e-13	-1.08622328958805
NW_018384441.1	73191	74326	*	5.6975921065969e-17	6.46619872376093e-13	1.76060614534827
NW_018387962.1	14629	14818	*	5.93998481157039e-17	6.46619872376093e-13	9.06507160127811
NW_018384354.1	388818	389017	*	5.98254892272058e-17	6.46619872376093e-13	24.5927757683128
NW_018384689.1	105098	105890	*	7.24666389884935e-17	7.23000839627531e-13	-10.6134125405951
NW_018385996.1	75039	75264	*	6.659130812636e-16	5.75798225381735e-12	17.5699166161173
NW_018385996.1	75039	75264	*	6.659130812636e-16	5.75798225381735e-12	17.5699166161173
NW_018388236.1	292698	293287	*	5.96397902356383e-15	4.83459567763571e-11	-3.51328204272764
NW_018387975.1	51173	51295	*	3.06353163992864e-14	2.33731627688488e-10	17.6355463012284
NW_018384652.1	183816	184038	*	3.88019091861919e-14	2.79591925225905e-10	-15.4486304486304
NW_018386413.1	177957	178472	*	4.98321858745241e-14	3.4017341634607e-10	-3.25629580404696
NW_018385968.1	224573	225144	*	9.13481237807391e-14	5.92398118968019e-10	-11.9202043809101
NW_018384375.1	130539	131255	*	1.03806754269102e-13	6.41136278812921e-10	-4.07872016028753
NW_018384887.1	70455	71654	*	1.31307460711907e-13	6.53079903972116e-10	-11.8864260680117
NW_018385398.1	120769	122444	*	1.46611198463161e-13	6.53079903972116e-10	-2.77477399014907
NW_018385398.1	120769	122444	*	1.46611198463161e-13	6.53079903972116e-10	-2.77477399014907
NW_018385398.1	120769	122444	*	1.46611198463161e-13	6.53079903972116e-10	-2.77477399014907
NW_018385398.1	120769	122444	*	1.46611198463161e-13	6.53079903972116e-10	-2.77477399014907
NW_018385398.1	120769	122444	*	1.46611198463161e-13	6.53079903972116e-10	-2.77477399014907
NW_018385398.1	120769	122444	*	1.46611198463161e-13	6.53079903972116e-10	-2.77477399014907
NW_018385398.1	120769	122444	*	1.46611198463161e-13	6.53079903972116e-10	-2.77477399014907
NW_018385351.1	299727	300208	*	1.51057933836836e-13	6.53079903972116e-10	12.3387530750307
NW_018384214.1	91392	92975	*	2.17918504529535e-13	9.11751425197501e-10	-0.81837952407875
NW_018385813.1	207323	207720	*	3.61455831070784e-13	1.40479867507875e-09	-11.0660119833652
NW_018385813.1	207323	207720	*	3.61455831070784e-13	1.40479867507875e-09	-11.0660119833652
NW_018384957.1	166992	167045	*	3.68255270490768e-13	1.40479867507875e-09	-15.8761260115019
NW_018387050.1	121815	122073	*	7.05282750784685e-13	2.54100076847101e-09	5.17794284350576
NW_018387050.1	121815	122073	*	7.05282750784685e-13	2.54100076847101e-09	5.17794284350576
NW_018385523.1	211236	211561	*	9.78917849495477e-13	3.4315359904501e-09	3.31674090316858
NW_018388203.1	522358	522984	*	1.59294071785485e-12	4.39587961580868e-09	9.20360012291481
NW_018388203.1	522358	522984	*	1.59294071785485e-12	4.39587961580868e-09	9.20360012291481
NW_018388203.1	522358	522984	*	1.59294071785485e-12	4.39587961580868e-09	9.20360012291481
NW_018388203.1	522358	522984	*	1.59294071785485e-12	4.39587961580868e-09	9.20360012291481
NW_018388203.1	522358	522984	*	1.59294071785485e-12	4.39587961580868e-09	9.20360012291481
NW_018388203.1	522358	522984	*	1.59294071785485e-12	4.39587961580868e-09	9.20360012291481
NW_018388203.1	522358	522984	*	1.59294071785485e-12	4.39587961580868e-09	9.20360012291481
NW_018388203.1	522358	522984	*	1.59294071785485e-12	4.39587961580868e-09	9.20360012291481
NW_018388203.1	522358	522984	*	1.59294071785485e-12	4.39587961580868e-09	9.20360012291481
NW_018388203.1	522358	522984	*	1.59294071785485e-12	4.39587961580868e-09	9.20360012291481
NW_018384103.1	393684	393737	*	1.85522428894634e-12	5.0130174798553e-09	-13.6555776906654
NW_018384191.1	140589	142583	*	2.37757402404733e-12	6.29335169034381e-09	-6.97305514793418
NW_018387892.1	246269	246385	*	5.95471325274229e-12	1.54466705342984e-08	7.12512512512513
NW_018387576.1	47185	48576	*	6.54633682611325e-12	1.66483886529533e-08	-1.12887826156953
NW_018384423.1	237359	238068	*	1.02270122042971e-11	2.41173796231957e-08	17.0994397759104
NW_018384423.1	237359	238068	*	1.02270122042971e-11	2.41173796231957e-08	17.0994397759104
NW_018384423.1	237359	238092	*	1.02270122042971e-11	2.41173796231957e-08	17.0994397759104
NW_018384423.1	237359	238092	*	1.02270122042971e-11	2.41173796231957e-08	17.0994397759104
