chr	start	end	name	NcpgMeasured	Nmcpg	mCpG_per_CpG	fracMeth	mnMeth	medMeth	sdMeth	stdErrMeth	maxMeth	minMeth
10	24442	26621	gene:ENSPTRG00000002168	1438	1398	0.972183588317107	0.9319644498927367	92.96355167008852	100	20.222177846799088	0.5332716332391001	100	0
10	119527	235695	gene:ENSPTRG00000002229	30464	23863	0.7833180147058824	0.7763214244001194	73.47344986763645	100	40.93328376547731	0.23452174816398932	100	0
10	259056	500945	gene:ENSPTRG00000002230	109360	104177	0.9526060716898318	0.8909825720438301	89.078571227825	100	24.981424128675364	0.07554190664055994	100	0
10	676946	689708	gene:ENSPTRG00000030029	497	446	0.89738430583501	0.8351115421920465	83.63562326338986	100	32.400574523435175	1.4533643959107931	100	0
10	873693	995633	gene:ENSPTRG00000002235	42204	37735	0.8941095630745901	0.8458198830409357	83.35514333364063	100	32.44307438919504	0.1579229307816811	100	0
10	1060732	1084063	gene:ENSPTRG00000002236	9850	8497	0.8626395939086294	0.8341372461594585	82.01953117964614	100	35.181676951954515	0.3544854558244142	100	0
10	1114270	1123254	gene:ENSPTRG00000002239	5651	1874	0.3316227216421872	0.31783402001177163	28.512463028035494	0	42.46384763728845	0.5648806383476411	100	0
10	1130026	1205877	gene:ENSPTRG00000002240	40388	35901	0.8889026443498069	0.8452165369499884	83.36805711867612	100	32.818139200650506	0.16330059945619724	100	0
10	1259085	1866562	gene:ENSPTRG00000002241	246359	216473	0.8786892299449178	0.7380993149387597	74.33538327295086	100	34.77446301865556	0.07006098133483274	100	0
10	3182590	3261298	gene:ENSPTRG00000002243	45957	37361	0.8129555889200775	0.7315322743487919	72.14526259209333	100	39.10491508816314	0.18241288485764176	100	0
10	3261247	3262076	gene:ENSPTRG00000049735	405	351	0.8666666666666667	0.6646757679180887	66.57975700568294	75	35.225906170661965	1.750389350369546	100	0
10	3262549	3297721	gene:ENSPTRG00000002244	20701	18714	0.9040142988261437	0.8723711413702145	86.08534240665539	100	30.74460490865106	0.21368461452966717	100	0
10	3913187	3921929	gene:ENSPTRG00000048525	6327	1978	0.3126284178915758	0.2170940170940171	20.81926481049288	0	34.651268357158266	0.43563244606414253	100	0
10	4587501	4587824	gene:ENSPTRG00000050014	26	25	0.9615384615384616	0.9318181818181818	90.7051282051282	100	22.891886369158442	4.489468280741828	100	0
10	4985983	5008332	gene:ENSPTRG00000002246	8412	6964	0.8278649548264384	0.7892219974250506	75.81155322328647	100	38.21429265625931	0.4166546117920759	100	0
10	5125080	5139498	gene:ENSPTRG00000032653	1558	1425	0.9146341463414634	0.7969348659003831	81.16169720309644	100	31.582022832519673	0.8001220085852169	100	0
10	5151975	5167104	gene:ENSPTRG00000023281	2083	1927	0.9251080172827653	0.8378426171529619	84.25429520604749	100	29.5260333540972	0.6469347369168628	100	0
10	5218142	5276992	gene:ENSPTRG00000002248	9689	8615	0.889152647332026	0.7877979924717692	80.03933329431317	100	33.670712718144564	0.3420683016291379	100	0
10	5386771	5410768	gene:ENSPTRG00000023153	3025	2622	0.8667768595041322	0.7412063492063492	74.01457431457432	100	35.69889247518156	0.6490707722760424	100	0
10	5467680	5482896	gene:ENSPTRG00000022708	3104	2841	0.915270618556701	0.8116704531866555	81.07137743413517	100	31.29715665226789	0.561751224000833	100	0
10	5565034	5565519	gene:ENSPTRG00000030014	532	498	0.9360902255639098	0.8681647940074907	86.16183315431435	100	27.805683146148457	1.2055292532727024	100	0
10	5584039	5596101	gene:ENSPTRG00000002253	3995	3788	0.9481852315394242	0.847155341537364	84.7506181066882	100	27.013383295808023	0.4273862925684502	100	0
10	5603718	5649123	gene:ENSPTRG00000002254	10486	7930	0.7562464238031661	0.687216115946049	66.802106305968593	100	42.03045504064385	0.41044896531754826	100	0
10	5686091	5686531	gene:ENSPTRG00000002255	1077	1061	0.9851439182915506	0.9543503706593836	95.49896095857099	100	15.752156000127107	0.4799899591300646	100	0
10	5712134	5712583	gene:ENSPTRG00000043067	1097	1080	0.9845031905195989	0.9415781487101669	94.67096410122846	100	16.610099026750945	0.5014976564585607	100	0
10	5826952	5854747	gene:ENSPTRG00000022895	16825	13111	0.77925705794948	0.7196958897600381	70.0420142842134	100	41.086404050911284	0.3167528975214509	100	0
10	5880421	5951276	gene:ENSPTRG00000002258	15495	14527	0.9375282349144886	0.878950907868191	87.5011750466736	100	27.40427605098713	0.22015195343092533	100	0
10	5952780	6001893	gene:ENSPTRG00000002259	14995	10637	0.7093697899299767	0.675494612007526	65.717421125057	100	44.427122035976176	0.36280640520235613	100	0
10	5958821	5964391	gene:ENSPTRG00000045192	1951	1831	0.938493080471553	0.8650525897995635	86.24577213890387	100	27.65157321907265	0.6260243277941618	100	0
10	6049303	6077876	gene:ENSPTRG00000002260	11871	8577	0.7225170583775588	0.6927736755322962	66.88192653760002	100	43.945026440436465	0.40333515548463733	100	0
10	6078090	6125718	gene:ENSPTRG00000002261	20081	17693	0.8810816194412628	0.8349158722321395	81.85243014210695	100	33.7403466809785	0.23809861686837736	100	0
10	6131757	6167266	gene:ENSPTRG00000002262	17746	12280	0.6919869266313535	0.6338031477566362	60.954154211367104	100	44.296866181550676	0.33252382245498235	100	0
10	6197080	6250198	gene:ENSPTRG00000002263	17023	14844	0.8719967103330788	0.7612947781144181	76.46415375208773	100	35.24904628844523	0.27016514693279553	100	0
10	6261256	6306990	gene:ENSPTRG00000002265	16123	11432	0.7090491843949637	0.6460073003650183	62.72547132483248	100	43.784757523959456	0.3448260140001576	100	0
10	6336105	6451590	gene:ENSPTRG00000002267	62330	46334	0.7433659553986844	0.7008387945817326	67.82682059370653	100	42.87151849316763	0.1717197718852769	100	0
10	6490427	6491593	gene:ENSPTRG00000047051	255	231	0.9058823529411765	0.7297297297297297	75.59617180205416	100	33.36013002422356	2.089092377492782	100	0
10	6523813	6525604	gene:ENSPTRG00000034536	606	563	0.929042904290429	0.8326554328878559	82.12930221593588	100	29.780639793502957	1.2097557962873238	100	0
10	6632783	6790960	gene:ENSPTRG00000002270	45272	38392	0.8480296872238912	0.7240302350693579	72.03860083045893	100	36.805625162956794	0.17298138036425814	100	0
10	7392727	7647990	gene:ENSPTRG00000002271	86202	75162	0.8719287255516114	0.807238326679396	79.79734469119866	100	34.72573453590774	0.11827494910675941	100	0
10	7798880	7894883	gene:ENSPTRG00000002273	30130	27629	0.916993030202456	0.8170852461967774	81.97377925389874	100	31.006657656691825	0.178630407277823	100	0
10	7960495	8010465	gene:ENSPTRG00000002275	15150	14065	0.9283828382838284	0.8407622245967536	83.9444880202306	100	29.428220959164296	0.2390879519488568	100	0
10	8016152	8048896	gene:ENSPTRG00000002276	8827	7365	0.8343718137532571	0.7806752805809677	77.68387016857619	100	37.75593690985813	0.4018636166278588	100	0
10	8048978	8068777	gene:ENSPTRG00000002277	5742	3906	0.6802507836990596	0.6311870346035917	62.555653062445124	100	45.26208514052882	0.5973143702073848	100	0
10	8079740	8273415	gene:ENSPTRG00000002278	48766	45812	0.9394250092277406	0.8940993278507656	89.07174603115422	100	26.38149362411516	0.11946503451786958	100	0
10	8303939	8334050	gene:ENSPTRG00000023695	25018	9431	0.37696858262051325	0.30783851094507797	28.40634821738427	0	40.18824698353617	0.25408133845140835	100	0
10	8420027	8420964	gene:ENSPTRG00000051767	781	765	0.9795134443021767	0.9340505144995322	93.36351441985245	100	18.33319844927656	0.6560134181864484	100	0
10	8876571	8877495	gene:ENSPTRG00000047776	353	334	0.9461756373937678	0.8309278350515464	83.88090741490176	100	27.52263215785384	1.464881900601447	100	0
10	10452996	10453343	gene:ENSPTRG00000050223	112	108	0.9642857142857143	0.9036544850498339	90.37202380952381	100	22.611872718978596	2.1366211389951153	100	0
10	11077978	11615473	gene:ENSPTRG00000002284	164245	144714	0.8810861822277695	0.7642474479940246	75.97574939529032	100	34.428268244398986	0.08495111810559204	100	0
10	11599461	11599799	gene:ENSPTRG00000045911	233	230	0.9871244635193133	0.9251101321585903	92.71101573676681	100	17.767022428783775	1.1639563395807568	100	0
10	11611537	11612004	gene:ENSPTRG00000044492	198	180	0.9090909090909091	0.8193202146690519	78.92496392496393	100	31.293739970645408	2.2239492597292703	100	0
10	11738328	11881646	gene:ENSPTRG00000002286	32306	30531	0.945056645824305	0.8720366916517108	87.49385439017396	100	26.68188964432009	0.14844821821337328	100	0
10	12019294	12040990	gene:ENSPTRG00000002288	9891	7280	0.7360226468506723	0.6685751946286609	64.9908326151881	100	42.991480500328755	0.43227717066818416	100	0
10	12099223	12149194	gene:ENSPTRG00000002289	23923	19194	0.8023241232286921	0.7245157331930931	71.17635847550574	100	39.830124151787565	0.2575157759577993	100	0
10	12201908	12324946	gene:ENSPTRG00000002291	32052	28827	0.899382253837514	0.8603660844643919	85.51530339226895	100	31.487476927859344	0.17587750466022933	100	0
10	12350705	12407730	gene:ENSPTRG00000002292	20398	18368	0.9004804392587509	0.8516967634999564	85.02719068742698	100	31.60452605785976	0.2212867896773461	100	0
