chr	start	end	name	NcpgMeasured	Nmcpg	mCpG_per_CpG	fracMeth	mnMeth	medMeth	sdMeth	stdErrMeth	maxMeth	minMeth
NC_015762.1	305	19656	gene0	23177	73	0.003149674246019761	0.004128561806111746	0.4123196767743626	0	2.0798902925738894	0.013661922505780046	50	0
NC_015762.1	60725	70662	gene1	8086	28	0.0034627751669552313	0.0041086196516651	0.39767955798175164	0	2.04005279062614	0.022686867643207067	33.3333333333333	0
NC_015762.1	130776	134746	gene2	3891	9	0.002313030069390902	0.0038130429655253745	0.37499283720671445	0	1.900115071624004	0.03046135986752341	33.3333333333333	0
NC_015762.1	141041	146701	gene3	5953	26	0.004367545775239375	0.004362123347426347	0.43688025861268553	0	2.179969954325635	0.028254170829926005	33.3333333333333	0
NC_015762.1	171877	214618	gene4	51156	159	0.0031081398076471967	0.0040732169421846135	0.4153300759802956	0	2.151694984610374	0.009513326852885999	100	0
NC_015762.1	244516	248120	gene5	1640	4	0.0024390243902439024	0.004382255708464673	0.4175975304826396	0	2.5300891573942743	0.062476098573013894	50	0
NC_015762.1	248267	279320	gene6	29570	100	0.0033818058843422386	0.004112074520399281	0.40201549941084325	0	2.127979342462371	0.01237490134746917	100	0
NC_015762.1	261888	263149	gene7	1533	2	0.001304631441617743	0.002760805612129441	0.30346138711277815	0	1.7345460700228692	0.044301125701748593	33.3333333333333	0
NC_015762.1	279470	285561	gene8	5157	30	0.005817335660267597	0.004576944310876031	0.4804714018887296	0	2.5077281940483505	0.03492061607469345	50	0
NC_015762.1	285787	302560	gene9	21249	56	0.002635418137324109	0.004105110934881601	0.4178718331269025	0	2.044278005865787	0.014023961405199098	33.3333333333333	0
NC_015762.1	314260	318620	gene10	5417	14	0.002584456341148237	0.0034256429931898216	0.3459502554985193	0	1.9175397164721963	0.026053432564514006	33.3333333333333	0
NC_015762.1	325177	335010	gene11	11743	33	0.002810184790939283	0.003829464659138436	0.3929464273556465	0	2.1858652623825767	0.02017129857800596	100	0
NC_015762.1	347419	361118	gene12	14427	35	0.0024260067928190197	0.003954211077049275	0.392012536236888	0	1.9141094323307275	0.015935978952380095	50	0
NC_015762.1	362267	365759	gene13	1349	189	0.14010378057820608	0.09656084656084656	7.737012189209322	0	20.903377611091614	0.569128705768815	100	0
NC_015762.1	365916	368227	gene14	544	231	0.42463235294117646	0.31491575817641226	29.446169399029205	0	37.363391914459065	1.6019422123636953	100	0
NC_015762.1	368158	369886	gene15	366	131	0.35792349726775957	0.20348114380439286	19.885390177699726	0	30.166682937254265	1.5768377771700126	100	0
NC_015762.1	368891	372293	gene16	1807	138	0.07636967349197565	0.032712884529647795	4.562593703479386	0	16.016128214017677	0.3767718612105127	100	0
NC_015762.1	372508	374297	gene17	855	4	0.004678362573099415	0.006949394155381326	0.5267896495966672	0	2.962531930521311	0.10131645426919715	33.3333333333333	0
NC_015762.1	373933	380570	gene18	1522	280	0.18396846254927726	0.09492012509508917	9.696534742043747	0	21.71269536484796	0.5565528524174179	100	0
NC_015762.1	385861	388241	gene19	1175	4	0.003404255319148936	0.004088378566457898	0.38270235034869315	0	2.201362761496568	0.06422035209789542	33.3333333333333	0
NC_015762.1	389374	395744	gene20	1102	426	0.38656987295825773	0.2622615803814714	23.94271931078017	0	34.4909842255119	1.0389981881053185	100	0
NC_015762.1	396227	400687	gene21	504	205	0.40674603174603174	0.32249712313003454	27.719327003293593	0	36.1199754481439	1.608911582686207	100	0
NC_015762.1	401019	406437	gene22	1380	204	0.14782608695652175	0.07424169475204621	7.587982760398294	0	19.163876750108145	0.5158742207765684	100	0
NC_015762.1	406760	408282	gene23	288	109	0.3784722222222222	0.22458045409674235	23.799433052649963	0	33.449551891048515	1.9710337474843058	100	0
NC_015762.1	408406	414643	gene24	1370	309	0.22554744525547446	0.11225876596901332	12.470731934219126	0	25.097634515317274	0.6780668411513214	100	0
NC_015762.1	414979	417353	gene25	696	169	0.24281609195402298	0.12448910081743869	13.04351092170031	0	24.91179600229008	0.9442791905686395	100	0
NC_015762.1	417846	421694	gene26	700	179	0.2557142857142857	0.14316892186817984	14.64451350470258	0	27.10981101436158	1.0246545433422847	100	0
NC_015762.1	421533	425963	gene27	923	226	0.24485373781148428	0.13956141462796298	15.932689941043051	0	30.114248345519684	0.9912225581137518	100	0
NC_015762.1	426589	433194	gene28	3092	14	0.004527813712807244	0.0041313706429662546	0.4026342072690867	0	2.389438534224204	0.04297106531545716	33.3333333333333	0
NC_015762.1	433861	434157	gene29	24	4	0.16666666666666666	0.1	5.530753968253971	0	12.247246417764446	2.4999587064710025	42.8571428571429	0
NC_015762.1	434519	436308	gene30	344	106	0.3081395348837209	0.21074226035061544	19.256817628124136	0	31.316377060554526	1.6884658925620677	100	0
NC_015762.1	436428	438609	gene31	597	198	0.3316582914572864	0.17854733528221273	16.621489430929685	0	26.743148399256594	1.0945242010302827	100	0
NC_015762.1	439177	443540	gene32	605	176	0.2909090909090909	0.1903316207379729	18.768470874450458	0	31.376247835918086	1.2756258734544303	100	0
NC_015762.1	443725	444689	gene33	141	35	0.24822695035460993	0.2179203539823009	21.757289204097717	0	38.821328910428754	3.2693456720272773	100	0
NC_015762.1	446711	450665	gene34	659	196	0.29742033383915023	0.18622100954979537	18.767874183499462	0	31.047933798933183	1.2094557857556967	100	0
NC_015762.1	450609	454916	gene35	932	44	0.04721030042918455	0.02628455146684755	3.036565141778472	0	13.32941515454395	0.4366195105067322	100	0
NC_015762.1	455217	456311	gene36	300	3	0.01	0.008700102354145343	0.7808752794046911	0	3.751769677664243	0.21660852333369357	33.3333333333333	0
NC_015762.1	457929	459249	gene37	179	36	0.2011173184357542	0.1176	12.804521673236755	0	27.75685093991604	2.074644445677778	100	0
NC_015762.1	464047	464438	gene38	228	0	0	0.0034057045551298426	0.2768174807648492	0	1.5255489859800746	0.10103194971091886	12.5	0
NC_015762.1	464432	466247	gene39	493	1	0.002028397565922921	0.002564102564102564	0.2359498175928197	0	2.0478546440532104	0.09223073459534233	33.3333333333333	0
NC_015762.1	466447	468610	gene40	321	99	0.308411214953271	0.19037078029883786	16.92643458998599	0	27.21295961532127	1.5188792915366587	100	0
NC_015762.1	468792	470045	gene41	324	158	0.4876543209876543	0.2981870229007634	32.04985484941912	9.166666666666664	37.508989871401795	2.0838327706334367	100	0
NC_015762.1	470693	472241	gene42	165	57	0.34545454545454546	0.2387914230019493	24.77580079852807	0	37.26624216551434	2.901173017872054	100	0
NC_015762.1	472697	474763	gene43	385	148	0.38441558441558443	0.26463022508038586	23.010631013204293	0	32.25083624435455	1.6436548113450051	100	0
NC_015762.1	476139	484200	gene44	1286	323	0.2511664074650078	0.1747016706443914	16.764408223491877	0	30.529399392642873	0.8513296832647762	100	0
NC_015762.1	489026	493050	gene46	1173	27	0.023017902813299233	0.011495658554482084	1.3232257265774565	0	6.778294626867846	0.19791168483585408	75	0
NC_015762.1	492943	495549	gene47	386	188	0.48704663212435234	0.3407620416966211	30.560282434798154	16.6666666666667	35.689495128748675	1.8165474729880056	100	0
NC_015762.1	496167	499647	gene48	691	206	0.2981186685962373	0.1955928237129485	17.463366065562372	0	29.22758604535271	1.111869773709196	100	0
NC_015762.1	500211	503802	gene49	514	174	0.33852140077821014	0.2365559800176315	23.826790436998724	0	35.608825052274106	1.570637941721641	100	0
NC_015762.1	504987	506269	gene50	274	27	0.09854014598540146	0.04197530864197531	6.25719134026856	0	19.188429918165326	1.1592154449881449	100	0
NC_015762.1	507878	510952	gene51	814	203	0.2493857493857494	0.15406080187986487	14.890187816228579	0	28.17816795901352	0.987644275857647	100	0
NC_015762.1	512380	515253	gene52	288	159	0.5520833333333334	0.40009447331128956	37.84812171760701	33.3333333333333	38.170670367222236	2.249228321591605	100	0
NC_015762.1	516833	519564	gene53	406	175	0.43103448275862066	0.3310269482884195	32.95784128296444	0	40.69407563581522	2.019613063373133	100	0
NC_015762.1	520007	524751	gene54	458	194	0.42358078602620086	0.29288843950117965	27.58683759229611	0	35.369549916254435	1.652710530873799	100	0
NC_015762.1	524736	526476	gene55	104	50	0.4807692307692308	0.2791044776119403	27.3071586533125	8.33333333333335	33.47001618171477	3.2820051082851895	100	0
NC_015762.1	527800	529220	gene56	153	21	0.13725490196078433	0.07325581395348837	6.3705122038455375	0	17.915181605516366	1.4483565894444435	100	0
NC_015762.1	531341	532774	gene57	167	29	0.17365269461077845	0.08987485779294653	8.673683269491653	0	20.67728637304529	1.600056458122395	100	0
NC_015762.1	533085	538872	gene58	837	364	0.4348864994026284	0.24880687241489025	24.552673320233826	10	31.016127937938723	1.072074214307376	100	0
NC_015762.1	539112	542269	gene59	360	235	0.6527777777777778	0.40654893303899925	43.85283829159603	44.4444444444444	36.88078844611246	1.94378822320896	100	0
NC_015762.1	542244	544247	gene60	304	153	0.5032894736842105	0.33858695652173915	34.32271262234497	16.6666666666667	37.58044979263364	2.155386617090708	100	0
NC_015762.1	544665	545676	gene61	257	110	0.4280155642023346	0.29880478087649404	25.555228324123412	0	33.18140982985539	2.0697994773990374	100	0
NC_015762.1	545786	548438	gene62	320	96	0.3	0.1758191047531149	17.94124451936952	0	29.984259188882135	1.6761710450328287	100	0
NC_015762.1	548562	551642	gene63	375	184	0.49066666666666664	0.3711059190031153	34.11119168413286	12.5	37.52337934874228	1.93769897748136	100	0
NC_015762.1	552558	557292	gene64	431	174	0.4037122969837587	0.24221548635987875	26.99264676601337	0	36.80531008834214	1.7728494051167423	100	0
NC_015762.1	557915	560366	gene65	286	84	0.2937062937062937	0.2120669056152927	21.628548805230484	0	34.88943430006502	2.0630554990675107	100	0
NC_015762.1	563284	566568	gene66	964	226	0.23443983402489627	0.13530590229619355	13.278477617920167	0	26.703238753758267	0.8600534094798492	100	0
NC_015762.1	567258	594273	gene67	24097	86	0.0035689089928206833	0.003990520659103468	0.39846884443471464	0	2.2091958158360385	0.014231567047624962	50	0
NC_015762.1	636302	638221	gene68	1114	30	0.026929982046678635	0.01510544384502207	1.3394754548748744	0	4.495897277523824	0.134701919505749	50	0
NC_015762.1	638429	642075	gene69	1946	129	0.06628982528263104	0.033645185658666976	2.79191041778369	0	8.981557334025373	0.20360115089464756	100	0
NC_015762.1	642513	652418	gene70	9218	23	0.002495118246908223	0.0038220137121534603	0.3812424042596314	0	2.055614595314005	0.021410328991170444	50	0
NC_015762.1	669472	721372	gene71	45057	186	0.00412810440109195	0.003868542176791167	0.3978536357237441	0	2.3506983025116006	0.011074286572974204	100	0
NC_015762.1	696274	746331	gene72	44078	170	0.003856799310313535	0.003875858123569794	0.3863921562583781	0	2.2604230667289626	0.010766605248188595	100	0
NC_015762.1	789824	861498	gene73	63280	280	0.004424778761061947	0.004145643365501025	0.4310776495486503	0	2.4908977079650727	0.009901993975743546	100	0
NC_015762.1	795874	805991	gene74	9389	31	0.0033017360741293003	0.003963350884863231	0.38273275146561747	0	2.063258149287943	0.021293345436269883	33.3333333333333	0
NC_015762.1	852325	876499	gene75	14238	75	0.005267593763168985	0.004432008791717277	0.47591974043865654	0	2.9843802590104205	0.02501091983788107	100	0
NC_015762.1	896949	905376	gene76	3256	83	0.02549140049140049	0.011779817663460635	1.409242974157797	0	6.781143408656195	0.1188394767372873	100	0
