chr	start	end	name	NcpgMeasured	Nmcpg	mCpG_per_CpG	fracMeth	mnMeth	medMeth	sdMeth	stdErrMeth	maxMeth	minMeth
10	46892	74163	gene:ENSG00000261456	4955	3652	0.7370332996972755	0.6551656920077973	65.29937620401797	100	42.99515719158231	0.6107981481519476	100	0
10	134465	254637	gene:ENSG00000015171	30164	23541	0.7804336294921098	0.7648548554000327	73.90113591156225	100	41.123377689853385	0.23677961626836783	100	0
10	274190	689668	gene:ENSG00000151240	235323	218919	0.9302915567114137	0.8628098151141084	85.99183679027588	100	28.552416174417715	0.05885870153502149	100	0
10	649948	669581	gene:ENSG00000180525	10822	9743	0.9002956939567548	0.7957036535859269	79.36463534412158	100	32.80186381520845	0.31531509085239856	100	0
10	806914	931705	gene:ENSG00000107929	44188	39399	0.8916221598624061	0.846356224409166	83.46038721344235	100	32.62868984164401	0.15521992276284874	100	0
10	988434	1019932	gene:ENSG00000107937	13561	12015	0.88599660791977	0.8567508556591527	84.98770985423887	100	32.643160592690464	0.28031500361581635	100	0
10	1018910	1025859	gene:ENSG00000148377	3486	3222	0.9242685025817556	0.8588261953319737	85.91891375023906	100	29.202696259055433	0.4946058627783815	100	0
10	1039152	1049170	gene:ENSG00000067064	4663	1936	0.41518335835299164	0.37346306943830165	36.04828113245441	0	45.16046034541995	0.6613413118952061	100	0
10	1049538	1132384	gene:ENSG00000047056	42463	36882	0.8685679297270565	0.8274036135228653	81.66768962667746	100	34.74292723181981	0.1686013585952087	100	0
10	1177313	1737525	gene:ENSG00000185736	252852	223425	0.8836196668406815	0.768746745356709	76.62394698789159	100	34.25263953718763	0.0681178367852182	100	0
10	3066333	3137718	gene:ENSG00000067057	48800	38691	0.7928483606557377	0.7334528647701012	71.61517630252261	100	40.41681655795316	0.18295833198694894	100	0
10	3137728	3172841	gene:ENSG00000107959	20411	18108	0.8871686835529862	0.8524599056177338	84.36334498494608	100	32.58712347570309	0.2280940123468899	100	0
10	3775996	3785281	gene:ENSG00000067082	6446	2389	0.3706174371703382	0.2620018115942029	26.103209413401782	0	37.72977936022106	0.46993643171803284	100	0
10	4786629	4848062	gene:ENSG00000165568	17275	14578	0.8438784370477569	0.7830400430957084	76.66529110060225	100	37.068783715355984	0.2820325982262752	100	0
10	4963253	4983283	gene:ENSG00000187134	2535	2286	0.901775147928994	0.8178628389154705	81.65487788564711	100	32.66912704505911	0.6488563332340976	100	0
10	4987400	5018031	gene:ENSG00000151632	3903	3575	0.9159620804509352	0.8380392568489556	83.83528718271224	100	30.62226049026409	0.490160116883098	100	0
10	5035354	5107686	gene:ENSG00000196139	12906	11582	0.8974120564078724	0.8085941009133104	81.06742904976285	100	32.74678413703383	0.28825233009440376	100	0
10	5154140	5185187	gene:ENSG00000264006	3748	3413	0.9106189967982924	0.8085471920970686	80.81193567786417	100	31.690929704934344	0.5176487730930293	100	0
10	5195462	5218949	gene:ENSG00000198610	3064	2679	0.8743472584856397	0.7565746858401348	75.10459405694392	100	35.03044235884554	0.6328506654062215	100	0
10	5346651	5347277	gene:ENSG00000280450	197	187	0.949238578680203	0.798932384341637	81.00797679477883	100	28.525712833455653	2.032372888185972	100	0
10	5364966	5374692	gene:ENSG00000178473	4533	3981	0.8782263401720715	0.7750721194637705	76.92416029444487	100	34.64111322850804	0.5145161136190708	100	0
10	5393101	5404828	gene:ENSG00000178462	3794	3566	0.9399051133368477	0.8567534827377347	85.66839035737296	100	27.625266928225212	0.44849522107282924	100	0
10	5412557	5459056	gene:ENSG00000173848	10009	7531	0.7524228194624838	0.7012108822141846	68.33916358394329	100	42.545052115375604	0.4252591975529656	100	0
10	5498697	5499570	gene:ENSG00000178372	1839	1810	0.9842305600870038	0.9499158249158249	94.98303943654678	100	16.29870990707551	0.38006892754778787	100	0
10	5524961	5526771	gene:ENSG00000178363	2492	2362	0.9478330658105939	0.8901612174175079	89.00217202986063	100	25.31467571394798	0.5071055332678971	100	0
10	5638867	5666595	gene:ENSG00000196372	16566	13659	0.8245201014125317	0.7686628383921247	74.40409359913163	100	38.40429680834243	0.29838087897888094	100	0
10	5684838	5763740	gene:ENSG00000108021	20147	15792	0.7838387849307589	0.7531754553005288	73.76111392950128	100	41.02854503268247	0.28905529075042313	100	0
10	5765223	5842132	gene:ENSG00000057608	26033	20813	0.7994852686974225	0.7396493604941856	74.10552899470811	100	40.09762391992039	0.24851724417351892	100	0
10	5861616	5889906	gene:ENSG00000134461	11270	7750	0.6876663708961845	0.6611626585873888	64.29834323223852	100	45.39404051375808	0.42759919890445314	100	0
10	5890203	5937594	gene:ENSG00000134452	20234	17737	0.876593851932391	0.8300705668108355	81.40338683150287	100	34.10220535779289	0.239740602531555	100	0
10	5943639	5978187	gene:ENSG00000134470	16866	11985	0.7106012095339737	0.6612397347187972	63.901742337797124	100	43.95799705329779	0.3384790922194218	100	0
10	6010689	6062370	gene:ENSG00000134460	16259	14557	0.89531951534534715	0.7973442192192193	79.79700620022903	100	33.20065707957345	0.2603752880746635	100	0
10	6089034	6117457	gene:ENSG00000134453	10605	7558	0.7126826968411126	0.6511215834118755	64.03364316023439	100	43.82920579096338	0.4256065123710279	100	0
10	6144934	6254644	gene:ENSG00000170525	62693	46996	0.7496211698275724	0.7009509159558104	68.21125827757349	100	42.53567822949994	0.16988061942190918	100	0
10	6427143	6580301	gene:ENSG00000065675	44140	39038	0.8844132306298143	0.7796682299808928	77.85183226630893	100	34.11602972014078	0.1623836576911013	100	0
10	7158624	7411486	gene:ENSG00000198879	89523	78031	0.8716307541078829	0.808037841294914	79.98922768677468	100	34.79491662937018	0.11629163768575618	100	0
10	7411599	7413467	gene:ENSG00000278982	3476	498	0.1432681242807825	0.08090232668005197	8.090441874964315	0	22.26581723582617	0.3776580584138745	100	0
10	7559270	7666998	gene:ENSG00000123243	35101	31090	0.8857297512891371	0.8017491379900897	80.21477125320321	100	33.7942736397138	0.18037791876929343	100	0
10	7703316	7749520	gene:ENSG00000151655	14549	13704	0.9419204069008179	0.8630286276281864	86.18240003403932	100	27.331676989694444	0.22659467912114836	100	0
10	7750962	7787993	gene:ENSG00000151657	9421	8254	0.8761277995966458	0.8339156972886903	83.09327791999483	100	33.97732598449785	0.35005855440820627	100	0
10	7788147	7807815	gene:ENSG00000165629	5192	3347	0.6446456086286595	0.5815168585190628	58.959939061537675	100	46.143078029346334	0.6403821521964567	100	0
10	7818505	8016631	gene:ENSG00000165632	49822	46152	0.926337762434266	0.8833139135847792	88.01244197018153	100	28.171304948691514	0.12621076121503114	100	0
10	8045378	8075198	gene:ENSG00000107485	25528	9861	0.386281729865246	0.28867799602736705	27.764036676701203	0	39.09472871775413	0.24468638699698397	100	0
10	10394670	10395737	gene:ENSG00000279575	130	119	0.9153846153846154	0.8278688524590164	79.8058608058608	100	31.22626060798439	2.7387242279203887	100	0
10	10798397	11336675	gene:ENSG00000048740	161036	141475	0.8785302665242555	0.7837901662648968	77.55192018715393	100	34.61028861403205	0.08624694757958673	100	0
10	11395808	11398792	gene:ENSG00000280086	1709	1589	0.9297834991222937	0.8303264604810997	82.80071888322327	100	29.757966401464657	0.719833771019221	100	0
10	11453946	11611754	gene:ENSG00000148429	36501	32020	0.8772362401030108	0.8294965457876267	82.05397642152799	100	34.05547633801765	0.17825206831279855	100	0
10	11742366	11764070	gene:ENSG00000134463	9907	7328	0.7396790148379934	0.6837224305471553	65.90936510412638	100	42.8807831672029	0.4308158046056264	100	0
10	11823339	11872277	gene:ENSG00000148426	22892	19140	0.83609994757994055	0.7671986791414419	75.33038387583643	100	37.74787848991935	0.24948858493734877	100	0
10	11920022	12043170	gene:ENSG00000151461	31495	28350	0.900142879822194	0.8618975819511923	86.1550053640068	100	31.242564138710396	0.17604587918607398	100	0
10	12068954	12123221	gene:ENSG00000181192	18469	16328	0.8840760192755428	0.8456863707547391	83.94696535919667	100	33.17604080810839	0.24411972154716624	100	0
10	12129637	12169961	gene:ENSG00000065665	14848	12701	0.855401400862069	0.824658425504229	81.67270840913756	100	35.82699031593236	0.2940196436553467	100	0
10	12165330	12196144	gene:ENSG00000165609	13003	10508	0.808121202799354	0.755680241699294	75.93202240264456	100	39.5118712124512	0.34650205634689124	100	0
10	12195965	12250589	gene:ENSG00000151465	18595	16394	0.8816348480774402	0.8273608242743344	83.1931992300371	100	33.557967911455236	0.24609203811975763	100	0
10	12349482	12835545	gene:ENSG00000183049	178427	164432	0.9215645614172743	0.8521219101621335	85.08756460002628	100	29.700079461773335	0.07031165564936051	100	0
10	12896625	13099652	gene:ENSG00000151468	55049	47865	0.8694980835255863	0.7857922369042001	78.39151231578887	100	35.15863063935977	0.14985016819007907	100	0
10	13099449	13138308	gene:ENSG00000123240	13190	10164	0.7705837755875663	0.7243859703052473	71.19636306747755	100	41.76626967066529	0.36366649467357026	100	0
10	13161554	13211104	gene:ENSG00000065328	15822	14107	0.8916066236885349	0.8555255111066185	84.95382158256636	100	32.26319647064205	0.2564937001844266	100	0
10	13221766	13234374	gene:ENSG00000165623	4968	4587	0.9233091787439613	0.8288217188856444	82.79725016439993	100	30.23119439476765	0.4289083610197188	100	0
10	13277796	13302412	gene:ENSG00000107537	11557	8205	0.7099593320065761	0.6656508489333913	66.12221049791354	100	44.56605145956741	0.41455446849108885	100	0
10	13317428	13348298	gene:ENSG00000086475	15015	10543	0.7021645021645022	0.6780229226361032	65.83371878426823	100	44.93029754106898	0.3666710535076747	100	0
10	13438484	13528974	gene:ENSG00000165626	36195	31306	0.8649260947644702	0.8299644037630307	80.95939403108902	100	35.10282911388565	0.18450911653569915	100	0
10	13586939	13630859	gene:ENSG00000165630	11733	10024	0.8543424529105941	0.7971516170507368	79.33314928392913	100	36.16341666970069	0.33386040812756634	100	0
10	13610047	13655929	gene:ENSG00000282246	12795	12159	0.9502930832356389	0.8856188446697	88.28778320806457	100	25.572224972898347	0.2260728302670554	100	0
10	13643706	14462142	gene:ENSG00000151474	241574	214832	0.8893010009355311	0.7931101086432524	79.21103435399262	100	33.68921993870749	0.06854343420861488	100	0
10	14518557	14774897	gene:ENSG00000065809	74168	65001	0.8764022219825262	0.8044746262371025	79.5799730350008	100	34.61719521490312	0.12711113397562093	100	0
10	14819245	14838575	gene:ENSG00000185267	6460	4124	0.638390092879257	0.597075601599895	59.866952921519484	100	46.79187934755898	0.5821759084426119	100	0
10	14838160	14847018	gene:ENSG00000284024	5222	2390	0.4576790501723478	0.4607835440056528	42.49407269610257	0	47.644382592882494	0.659315475576123	100	0
10	14838306	14871741	gene:ENSG00000187522	9136	6770	0.7410245183887916	0.7215284495646821	70.21831043421454	100	43.29105510955506	0.45291856777881995	100	0
10	14878820	14904315	gene:ENSG00000152455	8026	5290	0.6591078993271866	0.6595800941350679	62.728765440888544	100	46.49709714622628	0.5190106417289835	100	0
10	14897359	14954432	gene:ENSG00000152457	16278	13987	0.859257894090183	0.8218560233829717	82.1423782255887	100	35.42817801833899	0.27768236284806314	100	0
10	14959388	14988050	gene:ENSG00000197889	12268	9519	0.7759210955330942	0.7026009096077317	70.4464123982383	100	41.26453545312174	0.372554725714169	100	0
10	15032227	15073852	gene:ENSG00000152463	9786	9066	0.9264255058246474	0.8571677864060727	85.29708378344185	100	29.15899847569621	0.2947609838759789	100	0
10	15075475	15088776	gene:ENSG00000176244	4604	3462	0.7519548218940052	0.687406015037594	67.62929578144609	100	42.54202355551121	0.6269753784253107	100	0
10	15097180	15139818	gene:ENSG00000152464	15368	12608	0.8204060385216033	0.7885884261763115	77.91528897024082	100	38.58537724148104	0.3112533788660254	100	0
10	15102584	15168693	gene:ENSG00000152465	21680	18380	0.8477859778597786	0.8104246288578617	79.89700211125488	100	36.57394551757522	0.24839461398836046	100	0
10	15211643	15371289	gene:ENSG00000148468	56835	50241	0.8839799419371865	0.8200788672308059	81.27985185982018	100	33.80654919556306	0.14180544603640585	100	0
10	15513954	15719922	gene:ENSG00000077943	43832	37856	0.8636612520532944	0.775656457168253	77.05381809056065	100	35.70296219925976	0.1705330684012597	100	0
10	15778170	15860507	gene:ENSG00000148481	16018	14249	0.8895617430390811	0.843370585821526	84.09683281577401	100	32.60014676920498	0.2575819405019927	100	0
10	16436943	16513745	gene:ENSG00000165983	19909	18045	0.9063740017077704	0.8492691403454973	84.5511179401631	100	31.18855145397156	0.22103980114710292	100	0
10	16513734	16521879	gene:ENSG00000165985	6728	2223	0.33041022592152197	0.2769510689453506	25.805854000339732	0	39.77129779245382	0.4848716269936725	100	0
10	16590611	16817463	gene:ENSG00000148484	63122	59889	0.9487817242799658	0.898252326847483	89.70175097373222	100	25.109667881853138	0.0999425884066662	100	0
10	16823966	17129811	gene:ENSG00000107611	67200	61698	0.918125	0.8287812755022311	83.00888371301318	100	30.657606574759143	0.11826428490765886	100	0
10	17137336	17202054	gene:ENSG00000107614	12064	9700	0.8040450928381963	0.7434029686641012	74.28033921299007	100	39.82447855009064	0.3625804918165823	100	0
10	17228241	17237593	gene:ENSG00000026025	7208	1649	0.22877358490566038	0.19878732929109763	17.10010362063636	0	33.8087171591866	0.39821838175968655	100	0
10	17315421	17454595	gene:ENSG00000148488	33291	27084	0.8135532125799766	0.7299855886299259	72.1911082152589	100	39.14719955583699	0.21455432788144194	100	0
10	17589032	17617374	gene:ENSG00000165996	9871	7367	0.7463276263803059	0.7160768636714668	70.04217501001008	100	43.02682866923101	0.43307065943370054	100	0
10	17644151	17716824	gene:ENSG00000136738	15738	14254	0.9057059346803914	0.8444914380028884	84.8243172332955	100	31.15980367698235	0.24838189847877698	100	0
10	17752201	17800868	gene:ENSG00000148483	12149	11143	0.9171948308502758	0.832058754169053	83.51797818976188	100	30.513703363653274	0.27683733124905635	100	0
10	17809348	17911164	gene:ENSG00000260314	23914	21386	0.8942878648490424	0.7941356346833378	79.64675428462331	100	33.21318855722451	0.21477536145783452	100	0
10	17951839	18043292	gene:ENSG00000148482	16082	14756	0.9175475687103594	0.8145216185554015	81.82292774243402	100	30.929592665953408	0.24389571575629657	100	0
10	18140677	18543557	gene:ENSG00000165995	94333	84042	0.890907741723469	0.8008955894811459	80.25126049102282	100	33.4087833755274	0.10877493624805652	100	0
10	18545561	18659285	gene:ENSG00000241058	24565	20958	0.8531650722572766	0.8079539508110937	81.06962401191996	100	36.1104016593168	0.23039546952854187	100	0
10	18659431	18681639	gene:ENSG00000165997	5706	3800	0.6659656501927795	0.616681455190772	62.57615904172161	100	46.12080622363612	0.6105637369572011	100	0
10	19048801	19790401	gene:ENSG00000204740	107528	97630	0.9079495573246038	0.8125482187429091	81.27313398684576	100	31.80452082790831	0.09699024866159899	100	0
10	19816239	20289856	gene:ENSG00000120594	82860	74332	0.8970794110547912	0.8243773439753822	82.31094790236716	100	32.492544299617464	0.11287850666101502	100	0
10	20779973	21174187	gene:ENSG00000078114	82809	73719	0.8902293228996848	0.8062337836736064	80.33390854832365	100	33.321865125843004	0.11579519332070275	100	0
10	21125763	21146559	gene:ENSG00000204683	4115	3809	0.9256379100850547	0.8387064477372848	83.63897085768289	100	29.70055849259437	0.46299861953822885	100	0
10	21513475	21526368	gene:ENSG00000180592	9353	2016	0.2155458141772693	0.1581217703886767	14.777967853451655	0	31.090706405184065	0.32148086077409743	100	0
10	21524646	21743630	gene:ENSG00000078403	56693	44988	0.7935371209849541	0.7444883854866577	74.69465323314122	100	40.516099335602895	0.17016212786784768	100	0
10	21756548	22003769	gene:ENSG00000136770	43787	40220	0.9185374654577843	0.8822281847416498	87.99751720938374	100	28.959600739783884	0.13839486438730533	100	0
10	22208814	22210021	gene:ENSG00000223601	396	384	0.9696969696969697	0.9220512820512821	92.44979557479557	100	20.988438011641154	1.0547086942461585	100	0
10	22252072	22254589	gene:ENSG00000279631	4133	843	0.20396806194047906	0.13127372416701813	12.174224879886626	0	26.94172530067906	0.4190759142055495	100	0
10	22316386	22320306	gene:ENSG00000148444	2241	879	0.392235609103079	0.34517766497461927	32.35977419377687	0	43.198837740321274	0.9125383690171226	100	0
10	22316388	22329542	gene:ENSG00000269897	11001	1928	0.175256794836833	0.17725907094984977	14.407335132723734	0	33.00031209923239	0.3146313291014051	100	0
10	22321099	22331484	gene:ENSG00000168283	7045	1451	0.20596167494677076	0.22296610676071493	17.91540263222307	0	36.65889138976603	0.4367559483279355	100	0
10	22345445	22454224	gene:ENSG00000077327	21865	16325	0.7466270294991997	0.6864132256022638	67.6091770617268	100	42.769036336373944	0.28923758324752274	100	0
10	22534854	22714578	gene:ENSG00000150867	53012	45972	0.8671998792726175	0.8088046088746569	79.44862650009598	100	35.209717337545364	0.15292392770673788	100	0
10	22693953	22694639	gene:ENSG00000279819	192	188	0.9791666666666666	0.9353680430879713	93.52678571428571	100	18.693917841314395	1.349117312236456	100	0
10	22928024	23038523	gene:ENSG00000165309	19062	17066	0.8952890567621445	0.8058347114446848	80.58239211213716	100	32.97261972167256	0.2388191901137019	100	0
10	23095579	23122013	gene:ENSG00000148450	7790	6161	0.7908857509627728	0.7477718794136269	72.9691806196941	100	40.467360147498646	0.45849662763110793	100	0
10	23192312	23194245	gene:ENSG00000168267	3716	312	0.08396124865446716	0.04639371276460895	4.273348198267466	0	15.937300889033294	0.2614429404183809	100	0
10	23202696	23344845	gene:ENSG00000179133	27555	22535	0.8178189076392669	0.7192206144814667	71.72977061956857	100	38.8654904696132	0.2341337090242652	100	0
10	23439458	23442390	gene:ENSG00000165312	3511	187	0.053261179151238965	0.040712816997943796	3.2640951567183407	0	15.109086497340401	0.25498979086354573	100	0
10	23694746	24547848	gene:ENSG00000120549	172296	152837	0.8870606398291313	0.7919880972304052	79.25727945899628	100	33.87103463742209	0.08160013278164482	100	0
10	24481180	24483034	gene:ENSG00000279029	445	424	0.952808988764045	0.8620408163265306	85.9689673622258	100	25.64522729168554	1.2157003648817022	100	0
10	24583609	24723887	gene:ENSG00000107863	31232	25231	0.8078573258196722	0.7672592652861967	75.22672755366787	100	39.5935052333306	0.22403922092115033	100	0
10	24848614	24952606	gene:ENSG00000099256	22506	20276	0.9009153114724963	0.8321997105643995	83.11304784012061	100	32.01464965289175	0.21340254590979013	100	0
10	24981979	25062279	gene:ENSG00000151023	15871	12682	0.7990674815701594	0.7314300025043826	72.87245616556939	100	39.946174245471546	0.31708306405981995	100	0
10	25016612	25026664	gene:ENSG00000185875	2983	1488	0.4988266845457593	0.47621621621621624	44.632507489530624	0	46.899493747890155	0.8587001289357443	100	0
10	25174802	25602229	gene:ENSG00000151025	62769	52118	0.8303143271360066	0.7226268969795417	72.02388032574909	100	37.96800435066408	0.15154624005412182	100	0
10	25934229	26212532	gene:ENSG00000095777	40774	34272	0.8405356354539658	0.742400245235784	74.40237279847081	100	37.35304706830577	0.18498408928876445	100	0
10	26216665	26304558	gene:ENSG00000136750	26683	20030	0.750665217554248	0.6444756692796924	63.83992239818046	83.3333333333333	41.700669725600065	0.25528523776389045	100	0
10	26438341	26567803	gene:ENSG00000077420	31065	26264	0.8454530822469016	0.7604240654512929	75.41411574994385	100	37.09796192598172	0.21048171426051515	100	0
10	26695091	26697625	gene:ENSG00000279212	1838	548	0.2981501632208923	0.2728132387706856	27.565784928407343	0	43.320145985939234	1.010455420503225	100	0
10	26697701	26746798	gene:ENSG00000148459	15226	12857	0.8444108761329305	0.8000540759767474	79.38806209625861	100	36.78530916381973	0.2981133999947136	100	0
10	26746593	26861087	gene:ENSG00000136754	20705	17824	0.8608548659744023	0.8201138757377938	81.72409686693676	100	35.43164959925575	0.24623725150588333	100	0
10	26991914	27100498	gene:ENSG00000107890	19813	17799	0.8983495684651491	0.8571121014445952	85.95644110091695	100	31.429701158477243	0.22328787051524313	100	0
10	27110112	27155266	gene:ENSG00000136758	10830	8314	0.7676823638042475	0.7253081603994382	73.99904732591713	100	42.02907388016477	0.40386441816172797	100	0
10	27154824	27186924	gene:ENSG00000120539	9174	6399	0.6975147155003271	0.6490668213905811	66.75089798291238	100	45.36798789951167	0.473663751715662	100	0
10	27195214	27242130	gene:ENSG00000107897	13576	9701	0.7145698291101945	0.6644385929376815	67.66373432107079	100	44.56319930593133	0.382463898679935	100	0
10	27397121	27414368	gene:ENSG00000182077	4405	3712	0.8426787741203178	0.7170090873172659	71.10083893909092	100	37.46280807661569	0.5644524611758233	100	0
10	27504174	27542237	gene:ENSG00000099246	7071	5099	0.7211144109744025	0.6993255449837408	67.93532278152558	100	44.103557175953	0.5244851548301296	100	0
10	27672874	27746060	gene:ENSG00000150051	24930	14363	0.5761331728840754	0.5133833147232414	50.34641831182144	50	46.15878893595675	0.29234338177804764	100	0
10	27775186	27999079	gene:ENSG00000169126	41158	35836	0.8706934253365081	0.7743608203292213	77.01360520927798	100	35.07462504141544	0.1728884200780325	100	0
10	28050993	28334486	gene:ENSG00000150054	57724	51132	0.8858013997643961	0.812670124065213	80.87521497281736	100	33.62421473725836	0.1399503347402333	100	0
10	28532493	28623112	gene:ENSG00000095787	21472	15952	0.7429210134128167	0.6969798923369221	68.63479358600912	100	43.00754006798147	0.2935001674617777	100	0
10	28677510	28682932	gene:ENSG00000095739	3909	803	0.20542338193911486	0.17243303571428573	14.338979644044878	0	30.80691598369238	0.4927372427449388	100	0
10	29289061	29318328	gene:ENSG00000120563	6459	5889	0.9117510450534139	0.8428943129723702	83.87372944270297	100	30.948011952281973	0.3850792467644606	100	0
10	29457338	29736781	gene:ENSG00000197321	85928	75228	0.8754771436551532	0.7988437866218823	79.62334888109956	100	34.690029521740016	0.11834156755291073	100	0
10	30012803	30115494	gene:ENSG00000165757	33970	28722	0.8455107447748013	0.7591258712777965	74.85471084536437	100	37.09139463247888	0.20124513468061478	100	0
10	30309801	30374448	gene:ENSG00000107951	18720	16423	0.8772970085470085	0.8160239376549137	81.64651670741415	100	34.20279099163644	0.24998193434912627	100	0
10	30434021	30461833	gene:ENSG00000107968	9803	6652	0.6785677853718249	0.6144222486566308	60.80177314722862	100	45.11799690605755	0.4556908505350323	100	0
10	30611779	30629762	gene:ENSG00000151033	3907	3627	0.9283337599180957	0.8522177843178473	84.98074274501201	100	29.235811994110932	0.4677280921640042	100	0
10	30820207	31031937	gene:ENSG00000183621	40486	37214	0.9191819394358544	0.8545930462267878	85.52759688510318	100	29.855730591782468	0.14837996618373583	100	0
10	31318495	31529814	gene:ENSG00000148516	33218	25618	0.771208380998254	0.7326294235916666	72.6764796672678	100	41.74014083786247	0.2290167091164232	100	0
10	31805398	31928876	gene:ENSG00000165322	22452	18428	0.8207732050596829	0.7704693965436537	76.14127353237456	100	38.66080720180265	0.25801407663192505	100	0
10	32009015	32056425	gene:ENSG00000170759	11760	8626	0.7335034013605443	0.6840611353711791	68.28836285596489	100	43.591058570603465	0.40197010449407283	100	0
10	32267751	32378798	gene:ENSG00000120616	26741	20210	0.7557682958752477	0.6962916425027386	69.86083138489556	100	42.4194022102327	0.25940343458554316	100	0
