chr	start	end	name	NcpgMeasured	Nmcpg	mCpG_per_CpG	fracMeth	mnMeth	medMeth	sdMeth	stdErrMeth	maxMeth	minMeth
10	703286	717654	gene:ENSMMUG00000022914	6557	4647	0.7087082507244167	0.6746490503715937	64.52503091438581	100	44.286870690027655	0.546918233368071	100	0
10	734481	742910	gene:ENSMMUG00000005592	4210	3704	0.8798099762470308	0.7703163477931426	76.45454716832388	100	34.54610905915858	0.5324245736567222	100	0
10	750119	804360	gene:ENSMMUG00000005588	43478	34038	0.7828786972721836	0.6831069811770312	66.08457503697625	100	40.36827803793784	0.19360004115716703	100	0
10	811520	812303	gene:ENSMMUG00000055403	213	188	0.8826291079812206	0.7115009746588694	71.96512407780013	100	34.65959259388064	2.3748361532548956	100	0
10	855703	859696	gene:ENSMMUG00000016274	4075	2495	0.6122699386503068	0.5637013426060079	55.083640081799594	75	46.50526854781251	0.7285147513914104	100	0
10	873718	903807	gene:ENSMMUG00000064486	22225	14021	0.6308661417322835	0.5746242572527088	54.15587288601912	66.6666666666667	44.98432752703726	0.30174518433296205	100	0
10	903952	911105	gene:ENSMMUG00000057498	6379	3058	0.47938548361812194	0.4094736842105263	36.67767127753019	0	42.623975110181334	0.533675970431625	100	0
10	907650	918868	gene:ENSMMUG00000003121	8022	6077	0.7575417601595612	0.6489486254858802	63.01204830655092	80	41.30970697714199	0.46122281868296866	100	0
10	932545	938381	gene:ENSMMUG00000058930	2149	2009	0.9348534201954397	0.8343316789320554	84.03535789994608	100	28.428285762727814	0.6132428094367545	100	0
10	959227	962300	gene:ENSMMUG00000039452	7812	574	0.07347670250896057	0.04134626100523794	3.784597769812823	0	15.0266875923129	0.170013003627914	100	0
10	960966	968215	gene:ENSMMUG00000001764	12501	2780	0.22238220942324613	0.20227613643774864	16.63237734632023	0	33.68688540344128	0.30129261138594887	100	0
10	966879	983049	gene:ENSMMUG00000001763	11701	9659	0.8254850012819417	0.7753186968838527	75.13389508154913	100	38.118216788431745	0.3523879798780392	100	0
10	1002918	1005671	gene:ENSMMUG00000009088	2573	2236	0.8690244850369219	0.7352801142675766	74.23958506838413	100	36.02510033560803	0.7102075845362248	100	0
10	1009638	1010940	gene:ENSMMUG00000062822	1724	671	0.38921113689095127	0.30025682932523934	27.52274150185983	0	38.40483922787445	0.9249480063517712	100	0
10	1017676	1044099	gene:ENSMMUG00000009082	26890	22991	0.8550018594272963	0.811784856866076	79.27909923224166	100	35.96724008295055	0.2193369058976788	100	0
10	1046612	1098862	gene:ENSMMUG00000009075	31645	30001	0.9480486648759677	0.8779624463770834	87.62251742043178	100	26.11025958474917	0.1467772138321211	100	0
10	1154974	1173790	gene:ENSMMUG00000008327	13410	11222	0.8368381804623415	0.7637177432723656	74.86200774120238	100	37.57253137327183	0.3244561920605249	100	0
10	1173869	1210971	gene:ENSMMUG00000008331	44991	31247	0.6945166811140006	0.6260414468408391	60.71567640448083	83.3333333333333	44.08262277387091	0.20782826050457026	100	0
10	1211343	1217974	gene:ENSMMUG00000014107	8676	5026	0.5792992162286769	0.46065080909010525	44.17886506838789	40	42.67977630763905	0.45820767869786794	100	0
10	1219369	1230739	gene:ENSMMUG00000014106	10657	5726	0.5372994276062681	0.49754101303083603	46.29167653424011	40	46.00792076152631	0.44567176805136055	100	0
10	1230760	1237958	gene:ENSMMUG00000014101	9376	3279	0.34972269624573377	0.3261924686192469	29.1261318850376	0	42.05707849294207	0.43434047470784665	100	0
10	1237406	1263514	gene:ENSMMUG00000014100	20329	16404	0.8069260662108318	0.7292357900462333	72.43214454120057	100	39.49888461745704	0.2770300140939448	100	0
10	1263280	1281207	gene:ENSMMUG00000014098	16909	10527	0.6225678632680821	0.592973708068903	55.69023668586032	75	46.105715941135124	0.35456495517259434	100	0
10	1281679	1295997	gene:ENSMMUG00000014087	14912	11505	0.771526287553648	0.6910186172190684	67.47465264230286	100	41.210668861296625	0.3374750853142223	100	0
10	1302525	1310710	gene:ENSMMUG00000011023	10992	9017	0.8203238719068413	0.7308314006606227	70.94123254535373	100	38.51632494949289	0.36737236339393176	100	0
10	1317831	1388283	gene:ENSMMUG00000009120	32860	28809	0.8767194157029824	0.7596785891074862	75.56350185960655	100	34.75399517953229	0.19172156127677908	100	0
10	1391507	1417853	gene:ENSMMUG00000009119	19524	16761	0.8584818684695759	0.7369473973247558	73.68771272889282	100	36.160475254299314	0.25879133458527637	100	0
10	1421888	1454566	gene:ENSMMUG00000009115	25954	20993	0.8088541265315559	0.6927551480535097	68.97272975883209	100	39.16479630028729	0.24310490526105255	100	0
10	1457181	1476099	gene:ENSMMUG00000053863	13492	8930	0.6618737029350726	0.5686015055281111	54.893680783096734	66.6666666666667	43.925276582056235	0.37816065238273294	100	0
10	1506388	1509983	gene:ENSMMUG00000058033	9585	1572	0.16400625978090766	0.12236434277731698	10.573689047867452	0	26.41542439559432	0.26981216944640046	100	0
