chr	start	end	strand	pvalue	qvalue	meth.diff
Spis.scaffold1016|size72909	11500	12000	*	2.81226576167648e-49	1.59710220195649e-43	11.4828829727879
Spis.scaffold1016|size72909	11000	11500	*	1.9340178706059e-36	5.49170039663418e-31	8.40989399293286
Spis.scaffold1160|size56262	7000	7500	*	1.40365789484308e-33	2.65715180643892e-28	12.7077154978233
Spis.scaffold4|size2353699	1284000	1284500	*	8.41726147248218e-30	1.19505302586791e-24	15.0428995876789
Spis.scaffold278|size418646	11500	12000	*	3.89061780116768e-28	4.41900928560311e-23	-10.4011734836672
Spis.scaffold61|size983101	285500	286000	*	4.40535033548466e-27	4.16970710774153e-22	21.3166234514549
Spis.scaffold437|size276762	151500	152000	*	6.04036724728911e-27	4.90051421106517e-22	-17.2466793148507
Spis.scaffold9|size1734603	57000	57500	*	4.49558867423885e-26	3.1913389323656e-21	5.17710498960499
Spis.scaffold2608|size6374	4000	4500	*	5.97684657759995e-26	3.7714290969865e-21	6.81364940813358
Spis.scaffold3|size2404842	1846000	1846500	*	2.66799228897438e-25	1.51516845157045e-20	15.3184035402384
Spis.scaffold4|size2353699	155000	155500	*	1.40354571143218e-24	7.24619847559448e-20	-13.5751112184019
Spis.scaffold1016|size72909	21500	22000	*	3.11213722203657e-24	1.47283413426474e-19	10.6887853487184
Spis.scaffold153|size607975	146500	147000	*	6.76996430321757e-24	2.95746337708799e-19	8.45299458829847
Spis.scaffold677|size150569	30000	30500	*	8.54917734262699e-24	3.46794849926239e-19	-9.84666602644131
Spis.scaffold99|size741467	656000	656500	*	2.17380188382733e-23	8.2300988348701e-19	6.13848937516293
Spis.scaffold77|size865837	477500	478000	*	6.33724002712749e-23	2.17454566316229e-18	8.52705903914517
Spis.scaffold4|size2353699	151500	152000	*	6.50940216848812e-23	2.17454566316229e-18	-13.1603213303326
Spis.scaffold688|size147571	39500	40000	*	7.20108871623826e-23	2.27196692786013e-18	2.44824002518185
Spis.scaffold422|size288843	4500	5000	*	1.16902485621961e-21	3.49418981410319e-17	11.8559020350543
Spis.scaffold1831|size19289	16000	16500	*	1.66717895175884e-21	4.73400347007439e-17	-6.08857336037864
Spis.scaffold4|size2353699	1283500	1284000	*	2.45523873720569e-21	6.63973553850503e-17	11.5615432219399
Spis.scaffold36|size1176468	326500	327000	*	3.95206887965178e-21	1.02018321376777e-16	-12.5550188527663
Spis.scaffold230|size479899	180000	180500	*	6.51599118306394e-21	1.60889981189383e-16	14.1431596331968
Spis.scaffold35|size1181234	294500	295000	*	1.03672625141285e-20	2.45317879969629e-16	-9.45489741518263
Spis.scaffold278|size418646	178000	178500	*	4.12851901629075e-20	9.37844054653856e-16	5.55454349175505
Spis.scaffold156|size599814	491500	492000	*	5.94197750063431e-20	1.29787839776753e-15	28.3107813182017
Spis.scaffold4|size2353699	154500	155000	*	8.01610245446574e-20	1.68607094330206e-15	-24.3263967591811
Spis.scaffold640|size164121	129000	129500	*	9.92873609537317e-20	2.01378121318404e-15	-4.29613270877879
Spis.scaffold133|size651902	127500	128000	*	1.14366097713688e-19	2.2178201867201e-15	-5.31260249352498
Spis.scaffold77|size865837	478000	478500	*	1.17157808104464e-19	2.2178201867201e-15	6.22915973207664
Spis.scaffold89|size807476	75500	76000	*	2.19948351207209e-19	4.02935345925401e-15	6.85101887821168
Spis.scaffold110|size717754	259500	260000	*	3.38631970331727e-19	6.00972124549564e-15	4.34600591412728
Spis.scaffold114|size706942	105500	106000	*	5.9325169675766e-19	1.0209427703172e-14	6.32988570411936
Spis.scaffold1483|size32493	32000	32493	*	6.72268220418928e-19	1.12289723799117e-14	4.38210540502086
Spis.scaffold122|size673909	146500	147000	*	7.20830852664401e-19	1.16961161222158e-14	21.1110697812825
Spis.scaffold32|size1226805	219500	220000	*	8.39338470098361e-19	1.3240700958482e-14	6.30865264766194
Spis.scaffold118|size687288	307000	307500	*	1.0103254835024e-18	1.55072908421514e-14	29.2594215600351
Spis.scaffold183|size560797	460000	460500	*	1.93127928837075e-18	2.88627584850336e-14	-12.3454802115345
Spis.scaffold1572|size27984	9000	9500	*	3.17265443407675e-18	4.61992061636049e-14	3.77565211667448
Spis.scaffold104|size733069	600500	601000	*	6.3194896804467e-18	8.97218803199639e-14	5.02715441004844
Spis.scaffold188|size549849	398000	398500	*	6.69075800835201e-18	9.26761139347159e-14	-13.8409200510157
Spis.scaffold274|size422998	60000	60500	*	7.92667440789525e-18	1.07181067508245e-13	24.7095330663544
Spis.scaffold56|size1009785	606500	607000	*	1.21214467096413e-17	1.60089316300967e-13	5.95577031559274
Spis.scaffold438|size275729	10000	10500	*	3.13403687173604e-17	4.04508613746135e-13	8.57770412579676
Spis.scaffold335|size365936	224000	224500	*	3.52088550569328e-17	4.44340334687388e-13	9.78228929704601
Spis.scaffold86|size811958	36000	36500	*	4.03198713941789e-17	4.97780243090925e-13	9.2807892085672
Spis.scaffold99|size741467	656500	657000	*	4.33919008574336e-17	5.24308823661984e-13	9.35436182778525
Spis.scaffold78|size860928	13000	13500	*	4.98706402426913e-17	5.90038099276084e-13	5.44763649848396
Spis.scaffold68|size919859	696500	697000	*	6.86631314803648e-17	7.95799890541842e-13	9.7158299502125
Spis.scaffold283|size415529	356000	356500	*	7.75197177302554e-17	8.7338185549374e-13	2.64678404309922
Spis.scaffold77|size865837	476000	476500	*	7.84328493125531e-17	8.7338185549374e-13	6.43993558006487
Spis.scaffold1096|size63181	52500	53000	*	8.51669500008091e-17	9.30130958910546e-13	3.30244630971539
Spis.scaffold612|size172580	159500	160000	*	9.43123949617035e-17	1.01057663464179e-12	-6.80069175907147
Spis.scaffold119|size685484	494000	494500	*	1.07848404046593e-16	1.13421741661472e-12	-5.05991343642741
Spis.scaffold408|size295878	50500	51000	*	1.28212100190521e-16	1.32386186981443e-12	2.95749403523742
Spis.scaffold145|size624068	121000	121500	*	2.9662874367431e-16	3.00747620933407e-12	4.93808564744733
Spis.scaffold39|size1111064	1097000	1097500	*	3.01856621727604e-16	3.00747620933407e-12	1.98336920266522
Spis.scaffold462|size255399	237000	237500	*	3.61682135021238e-16	3.54140350731728e-12	5.70317887248113
Spis.scaffold1015|size72961	5500	6000	*	5.62968330167226e-16	5.41886462542822e-12	2.85292611668323
Spis.scaffold422|size288843	5000	5500	*	5.81260878023868e-16	5.50169096660858e-12	8.30976054431998
Spis.scaffold153|size607975	16000	16500	*	6.2258304036752e-16	5.77060441604323e-12	4.12724633892392
Spis.scaffold483|size242215	9000	9500	*	6.29994335127272e-16	5.77060441604323e-12	-2.93930906106822
Spis.scaffold83|size827080	575000	575500	*	6.57451936232676e-16	5.92652073531989e-12	6.67163607131544
Spis.scaffold33|size1214876	988000	988500	*	7.28232463000044e-16	6.46199190859585e-12	17.0732935165554
Spis.scaffold204|size520609	312500	313000	*	7.6411236974085e-16	6.67605986759619e-12	11.3408748016119
Spis.scaffold26|size1286203	867500	868000	*	7.90006917940578e-16	6.79772056093655e-12	-10.4603234636119
Spis.scaffold12|size1521465	316500	317000	*	8.30649184112792e-16	7.04075429980922e-12	-2.17848419513151
Spis.scaffold306|size394693	271000	271500	*	9.50332129120905e-16	7.93675270191375e-12	11.3684497217491
Spis.scaffold422|size288843	11500	12000	*	1.09192063198304e-15	8.98707426107163e-12	17.0146091039372
Spis.scaffold33|size1214876	1066500	1067000	*	1.29138538955314e-15	1.04769332631344e-11	11.6551128063916
Spis.scaffold1776|size20697	5500	6000	*	1.49232069754755e-15	1.19365868595238e-11	3.2350819115525
Spis.scaffold51|size1039750	352000	352500	*	1.54296157307371e-15	1.21702349572418e-11	-6.50406504065041
Spis.scaffold381|size316442	57500	58000	*	1.63753288253673e-15	1.2587824062576e-11	4.57786484141759
Spis.scaffold439|size275195	92500	93000	*	1.6402348497516e-15	1.2587824062576e-11	10.1464254952627
Spis.scaffold56|size1009785	542500	543000	*	2.03909438732321e-15	1.54401819836052e-11	-14.9409569212916
Spis.scaffold36|size1176468	326000	326500	*	2.13095385362035e-15	1.59234365506198e-11	-13.2796219407102
Spis.scaffold534|size208876	180000	180500	*	3.17218496525592e-15	2.33961354063223e-11	-5.85015881881513
Spis.scaffold179|size567557	127000	127500	*	3.32851237942165e-15	2.42343805211424e-11	3.39973008798171
Spis.scaffold889|size93265	55500	56000	*	3.71396354280128e-15	2.66985019560904e-11	3.2
Spis.scaffold422|size288843	46500	47000	*	4.02699884916425e-15	2.85869529869861e-11	11.6889233246737
Spis.scaffold801|size115353	47000	47500	*	4.39559415046603e-15	3.08183169137702e-11	-2.39573497376743
Spis.scaffold263|size433861	191500	192000	*	4.50193238439922e-15	3.11789484885088e-11	-1.76407493757501
Spis.scaffold673|size151775	112500	113000	*	4.83803217251139e-15	3.27243151828449e-11	-17.4254556546938
Spis.scaffold171|size587181	99500	100000	*	4.84031364318702e-15	3.27243151828449e-11	-6.32088712082994
Spis.scaffold10|size1615166	929000	929500	*	5.66104993729351e-15	3.78228638251305e-11	4.38934802571166
Spis.scaffold673|size151775	64000	64500	*	7.04094103264881e-15	4.62098395985687e-11	-4.50346420323326
Spis.scaffold151|size620298	516500	517000	*	7.07908887414247e-15	4.62098395985687e-11	-18.6902496684541
Spis.scaffold889|size93265	76500	77000	*	8.41705032313622e-15	5.43192294377392e-11	4.73180456301479
Spis.scaffold2309|size9605	1500	2000	*	1.07592723857305e-14	6.86545373255887e-11	-4.5969573177772
Spis.scaffold3|size2404842	584000	584500	*	1.10010139604713e-14	6.94171142059609e-11	7.59577625071957
Spis.scaffold112|size713187	317500	318000	*	1.25122020167133e-14	7.808519592419e-11	5.14387785499282
Spis.scaffold246|size457453	86000	86500	*	1.51075075698267e-14	9.32569788862477e-11	13.9150943396226
Spis.scaffold1920|size16855	3500	4000	*	1.56926979429631e-14	9.5827689234699e-11	-30.3070175438597
Spis.scaffold426|size285563	33500	34000	*	1.6299151545169e-14	9.84721665157469e-11	14.371368241694
Spis.scaffold439|size275195	90500	91000	*	2.08440003662266e-14	1.24081612716533e-10	9.41411238825032
Spis.scaffold221|size494258	186500	187000	*	2.09750166171006e-14	1.24081612716533e-10	-18.2158287043631
Spis.scaffold179|size567557	180000	180500	*	2.49352013234407e-14	1.45525768464124e-10	-1.39464756879005
Spis.scaffold91|size804025	418000	418500	*	2.53404796242764e-14	1.45525768464124e-10	-10.8873349867554
Spis.scaffold269|size427675	96000	96500	*	2.54329272095251e-14	1.45525768464124e-10	-6.68228694002145
Spis.scaffold154|size605954	503000	503500	*	2.56249810182445e-14	1.45525768464124e-10	13.4864714185735
Spis.scaffold61|size983101	285000	285500	*	2.65317488309237e-14	1.49183520788218e-10	14.7652160411676
Spis.scaffold413|size294101	127500	128000	*	2.70980815041211e-14	1.50874110221838e-10	4.85327313769752
Spis.scaffold583|size183455	158000	158500	*	3.61683740870434e-14	1.99419723685018e-10	2.86916860985232
Spis.scaffold81|size835074	279500	280000	*	3.71595515410082e-14	2.02914682909247e-10	8.41514589158143
Spis.scaffold60|size987432	299500	300000	*	3.98400382316866e-14	2.13729301806192e-10	3.58609592459899
Spis.scaffold448|size268372	139500	140000	*	3.98927139928971e-14	2.13729301806192e-10	-10.3381005240018
Spis.scaffold630|size165927	37000	37500	*	4.37287639802908e-14	2.32091787412387e-10	4.78193463006222
Spis.scaffold69|size919006	447000	447500	*	4.52712672746142e-14	2.38053869544997e-10	-15.1949137463123
Spis.scaffold35|size1181234	257500	258000	*	4.8480363899078e-14	2.52589749400557e-10	5.9336792240018
Spis.scaffold4|size2353699	153500	154000	*	5.33435442971527e-14	2.75401012037157e-10	-18.2748743954548
Spis.scaffold138|size639515	418000	418500	*	5.48603168043345e-14	2.80680137991511e-10	-3.28277893045981
Spis.scaffold275|size422897	317500	318000	*	5.569557295595e-14	2.82409305169465e-10	-8.42115864357247
Spis.scaffold116|size699694	688500	689000	*	6.42960298976768e-14	3.2313355807701e-10	9.28435938503325
Spis.scaffold131|size652934	237000	237500	*	6.519697319849e-14	3.23359460322623e-10	-51.4537545787546
Spis.scaffold598|size177342	14500	15000	*	6.5479757559993e-14	3.23359460322623e-10	-4.02700475292683
Spis.scaffold2251|size10283	7500	8000	*	6.62219877735722e-14	3.24205645032869e-10	25.6197383974206
Spis.scaffold607|size173227	162500	163000	*	9.95350423161615e-14	4.83132766375551e-10	9.5600964001021
Spis.scaffold526|size211680	115000	115500	*	1.00900763774756e-13	4.84534010894787e-10	-7.03362695674432
Spis.scaffold425|size285758	48500	49000	*	1.01530115290689e-13	4.84534010894787e-10	-3.65454413753367
Spis.scaffold123|size673121	23500	24000	*	1.09879638430614e-13	5.20010753367011e-10	3.27370581322938
Spis.scaffold60|size987432	699000	699500	*	1.4242151548941e-13	6.6844638871994e-10	20.9940214004289
Spis.scaffold26|size1286203	291000	291500	*	1.54025549518975e-13	7.16983704456819e-10	-3.05791020030885
Spis.scaffold47|size1057937	552500	553000	*	1.75313754356804e-13	8.09444782031798e-10	36.2253047498949
Spis.scaffold107|size726492	505500	506000	*	1.84033530388821e-13	8.42852581322983e-10	-1.86577819735299
Spis.scaffold439|size275195	93000	93500	*	1.91953247819266e-13	8.72090992089155e-10	7.33045579628155
Spis.scaffold422|size288843	3500	4000	*	1.98970909645812e-13	8.88974837917137e-10	10.9071249131932
Spis.scaffold46|size1063050	576500	577000	*	1.99512305012992e-13	8.88974837917137e-10	11.2604540023895
Spis.scaffold4|size2353699	151000	151500	*	2.00365566815491e-13	8.88974837917137e-10	-15.528869806342
Spis.scaffold267|size431158	273000	273500	*	2.07849440785054e-13	9.1503034981106e-10	3.86046035243391
Spis.scaffold79|size859043	549500	550000	*	2.30279461831949e-13	1.00597734989509e-09	8.45192034450347
Spis.scaffold73|size911406	767500	768000	*	2.38189135534295e-13	1.03258782840784e-09	28.1634938409854
Spis.scaffold403|size297669	159500	160000	*	2.63355941839753e-13	1.13304077472873e-09	9.9483593699959
Spis.scaffold14|size1462766	1010000	1010500	*	2.71857257910674e-13	1.16082202606435e-09	14.4981423039907
Spis.scaffold899|size90465	13000	13500	*	2.74317405856018e-13	1.16258553655005e-09	-2.97737043472586
Spis.scaffold24|size1311709	11500	12000	*	2.8616891261018e-13	1.20382964456641e-09	3.00101038597354
Spis.scaffold685|size147930	37500	38000	*	3.06993647584347e-13	1.27263116191167e-09	24.4607207985411
Spis.scaffold23|size1313253	1054000	1054500	*	3.07005935131658e-13	1.27263116191167e-09	1.20914883112444
Spis.scaffold99|size741467	366000	366500	*	3.38137341519097e-13	1.39152302358944e-09	-8.40920707941985
Spis.scaffold319|size376315	81000	81500	*	4.23850460101361e-13	1.72901254012671e-09	-1.11560664450439
Spis.scaffold905|size89762	78500	79000	*	4.26235707834566e-13	1.72901254012671e-09	11.930341923896
Spis.scaffold609|size172921	24000	24500	*	4.80959624585852e-13	1.9371616208905e-09	-3.6846532472043
Spis.scaffold28|size1278021	1130000	1130500	*	5.10463437348553e-13	2.04151532862055e-09	6.39050901188948
Spis.scaffold13|size1486765	646500	647000	*	5.67430967417171e-13	2.24643592798783e-09	-3.3901864550739
Spis.scaffold216|size499220	421000	421500	*	5.69613376477154e-13	2.24643592798783e-09	-13.8679277456319
Spis.scaffold375|size321605	178000	178500	*	6.46823589220193e-13	2.53334417785987e-09	5.61151079136691
Spis.scaffold423|size288088	118000	118500	*	6.59732291397413e-13	2.56620433823879e-09	3.37067724744233
Spis.scaffold117|size691755	379000	379500	*	6.69923323826801e-13	2.58811823404457e-09	-6.85387773853619
Spis.scaffold374|size321819	148000	148500	*	6.75998498737609e-13	2.59394262046171e-09	-2.16259275892303
Spis.scaffold66|size944169	725000	725500	*	6.85366797317121e-13	2.61224039917194e-09	1.54378307696385
Spis.scaffold34|size1204132	984000	984500	*	7.04755096741181e-13	2.6682303220504e-09	5.4241495108775
Spis.scaffold206|size513243	240500	241000	*	7.25175914403192e-13	2.72736192248298e-09	13.69676460364
Spis.scaffold357|size340050	122000	122500	*	8.03932635550677e-13	3.00367140551052e-09	2.74985756433852
Spis.scaffold422|size288843	22500	23000	*	8.59794150314151e-13	3.19138650419122e-09	3.0100764966293
